,X,CH1,CH2,CH3
8846,6.0484000000000006e-05,0.023199999999999974,29.759999999999998,49.96
8847,6.0488e-05,0.019999999999999973,30.52,49.96
8848,6.0492e-05,0.013599999999999977,31.359999999999996,49.980000000000004
8849,6.0496000000000005e-05,0.003999999999999977,32.36,50.019999999999996
8850,6.05e-05,-0.008000000000000024,33.2,50.04
8851,6.0504e-05,-0.020000000000000025,33.959999999999994,50.04
8852,6.0508000000000004e-05,-0.032000000000000015,34.519999999999996,50.04
8853,6.0512e-05,-0.040800000000000024,34.760000000000005,50.06
8854,6.0516e-05,-0.04800000000000002,34.72,50.06
8855,6.052e-05,-0.052000000000000025,34.44,50.06
8856,6.0524000000000005e-05,-0.05120000000000002,33.92,50.06
8857,6.0528e-05,-0.04640000000000002,33.160000000000004,50.06
8858,6.0532e-05,-0.039200000000000026,32.36,50.040000000000006
8859,6.0536000000000005e-05,-0.029600000000000022,31.48,50.040000000000006
8860,6.054e-05,-0.01840000000000002,30.759999999999998,50.02
8861,6.0544e-05,-0.007200000000000023,30.120000000000005,50.040000000000006
8862,6.0548000000000004e-05,0.0023999999999999777,29.68,50.04
8863,6.0552000000000006e-05,0.009599999999999978,29.6,50.019999999999996
8864,6.0556e-05,0.014399999999999977,29.76,50.04
8865,6.056e-05,0.015999999999999976,30.119999999999997,50.06
8866,6.0564000000000005e-05,0.013599999999999977,30.679999999999996,50.08
8867,6.0568e-05,0.007199999999999977,31.439999999999998,50.1
8868,6.0572e-05,-2.2898349882893852e-17,32.2,50.12
8869,6.0576000000000004e-05,-0.009600000000000022,32.96,50.14
8870,6.058e-05,-0.019200000000000023,33.56,50.160000000000004
8871,6.0584e-05,-0.02880000000000002,34.0,50.160000000000004
8872,6.0588e-05,-0.03600000000000002,34.239999999999995,50.160000000000004
8873,6.0592000000000005e-05,-0.041600000000000026,34.2,50.18
8874,6.0596e-05,-0.044000000000000025,33.96,50.160000000000004
8875,6.06e-05,-0.044000000000000025,33.519999999999996,50.14
8876,6.0604000000000005e-05,-0.04160000000000002,32.92,50.12
8877,6.0608e-05,-0.03520000000000002,32.239999999999995,50.1
8878,6.0612e-05,-0.028000000000000018,31.559999999999995,50.08
8879,6.0616000000000004e-05,-0.02000000000000002,30.919999999999998,50.06
8880,6.0620000000000006e-05,-0.012000000000000021,30.440000000000005,50.04
8881,6.0624e-05,-0.004000000000000023,30.119999999999997,50.019999999999996
8882,6.0628e-05,0.0023999999999999777,30.04,50.019999999999996
8883,6.0632000000000005e-05,0.005599999999999977,30.160000000000004,50.0
8884,6.0636e-05,0.007199999999999977,30.48,50.0
8885,6.064e-05,0.005599999999999977,31.0,50.0
8886,6.0644000000000004e-05,0.0023999999999999772,31.6,50.0
8887,6.0648e-05,-0.004000000000000023,32.2,50.0
8888,6.0652e-05,-0.011200000000000024,32.8,50.0
8889,6.0656e-05,-0.01840000000000002,33.32,50.0
8890,6.0660000000000005e-05,-0.025600000000000022,33.68,50.0
8891,6.0664e-05,-0.031200000000000026,33.88,50.0
8892,6.0668e-05,-0.03600000000000002,33.88,49.96
8893,6.0672000000000005e-05,-0.03680000000000002,33.68,49.92
8894,6.0676e-05,-0.03680000000000002,33.32,49.88
8895,6.068e-05,-0.03440000000000002,32.8,49.84
8896,6.0684000000000004e-05,-0.029600000000000026,32.24,49.8
8897,6.0688000000000006e-05,-0.023200000000000023,31.68,49.760000000000005
8898,6.0692e-05,-0.01600000000000002,31.119999999999997,49.720000000000006
8899,6.0696e-05,-0.008800000000000023,30.68,49.68
8900,6.0700000000000005e-05,-0.0024000000000000228,30.359999999999996,49.64
8901,6.0704e-05,0.002399999999999977,30.28,49.6
8902,6.0708e-05,0.005599999999999976,30.360000000000003,49.6
8903,6.0712000000000004e-05,0.005599999999999977,30.6,49.6
8904,6.0716e-05,0.0039999999999999775,30.959999999999997,49.6
8905,6.072e-05,0.001599999999999977,31.48,49.6
8906,6.0724000000000003e-05,-0.003200000000000023,32.0,49.6
8907,6.0728000000000005e-05,-0.009600000000000022,32.519999999999996,49.6
8908,6.0732e-05,-0.015200000000000023,32.96,49.6
8909,6.0736e-05,-0.020800000000000023,33.239999999999995,49.6
8910,6.0740000000000005e-05,-0.025600000000000022,33.440000000000005,49.6
8911,6.0744e-05,-0.029600000000000022,33.44,49.6
8912,6.0748e-05,-0.03200000000000002,33.32,49.6
8913,6.0752000000000004e-05,-0.03200000000000002,33.08,49.6
8914,6.0756000000000006e-05,-0.029600000000000026,32.720000000000006,49.6
8915,6.076e-05,-0.027200000000000023,32.28,49.58
8916,6.0764e-05,-0.022400000000000024,31.839999999999996,49.58
8917,6.0768000000000005e-05,-0.01600000000000002,31.4,49.58
8918,6.0772e-05,-0.011200000000000024,31.080000000000002,49.58
8919,6.0776e-05,-0.006400000000000022,30.919999999999998,49.580000000000005
8920,6.0780000000000004e-05,-0.0032000000000000236,30.839999999999996,49.58
8921,6.0784e-05,-0.0008000000000000236,30.920000000000005,49.58
8922,6.0788e-05,0.0007999999999999764,31.080000000000002,49.58
8923,6.0792000000000003e-05,-0.0008000000000000236,31.320000000000004,49.58
8924,6.0796000000000005e-05,-0.0032000000000000236,31.679999999999996,49.58
8925,6.08e-05,-0.006400000000000024,32.04,49.64
8926,6.0804e-05,-0.011200000000000022,32.4,49.68
8927,6.0808000000000005e-05,-0.01600000000000002,32.68,49.720000000000006
8928,6.0812e-05,-0.020800000000000023,32.92,49.72
8929,6.0816e-05,-0.025600000000000022,33.04,49.760000000000005
8930,6.0820000000000004e-05,-0.028000000000000025,33.04,49.8
8931,6.0824000000000006e-05,-0.028800000000000027,32.92,49.8
8932,6.0828e-05,-0.02880000000000002,32.67999999999999,49.8
8933,6.0832e-05,-0.026400000000000024,32.44,49.8
8934,6.0836000000000005e-05,-0.02400000000000002,32.08,49.8
8935,6.084e-05,-0.019200000000000023,31.72,49.76
8936,6.0844e-05,-0.01440000000000002,31.4,49.72
8937,6.0848000000000004e-05,-0.009600000000000022,31.160000000000004,49.68
8938,6.0852e-05,-0.006400000000000022,31.0,49.68
8939,6.0856e-05,-0.003200000000000023,30.919999999999998,49.64
8940,6.0860000000000003e-05,-0.0008000000000000229,31.0,49.6
8941,6.0864000000000005e-05,-0.0008000000000000229,31.119999999999997,49.6
8942,6.0868e-05,-0.0008000000000000229,31.360000000000003,49.6
8943,6.0872e-05,-0.003200000000000023,31.6,49.6
8944,6.0876000000000005e-05,-0.005600000000000023,31.96,49.6
8945,6.088e-05,-0.010400000000000024,32.24,49.6
8946,6.0884e-05,-0.015200000000000024,32.480000000000004,49.6
8947,6.0888000000000004e-05,-0.02000000000000002,32.67999999999999,49.6
8948,6.0892000000000006e-05,-0.022400000000000024,32.8,49.6
8949,6.0896e-05,-0.024800000000000023,32.8,49.6
8950,6.09e-05,-0.027200000000000023,32.68,49.6
8951,6.0904000000000005e-05,-0.027200000000000023,32.56,49.6
8952,6.0908e-05,-0.026400000000000024,32.32,49.6
8953,6.0912e-05,-0.02400000000000002,32.08,49.6
8954,6.0916000000000004e-05,-0.021600000000000022,31.759999999999998,49.6
8955,6.092e-05,-0.01840000000000002,31.52,49.6
8956,6.0924e-05,-0.015200000000000024,31.359999999999996,49.6
8957,6.0928000000000003e-05,-0.012000000000000023,31.240000000000002,49.6
8958,6.0932000000000005e-05,-0.009600000000000023,31.160000000000004,49.6
8959,6.0936e-05,-0.007200000000000023,31.159999999999997,49.6
8960,6.094e-05,-0.005600000000000023,31.28,49.6
8961,6.0944000000000005e-05,-0.005600000000000023,31.439999999999998,49.6
8962,6.0948e-05,-0.008000000000000023,31.68,49.58
8963,6.0952e-05,-0.010400000000000024,31.919999999999998,49.559999999999995
8964,6.0956000000000004e-05,-0.012800000000000023,32.160000000000004,49.540000000000006
8965,6.096e-05,-0.015200000000000024,32.4,49.519999999999996
8966,6.0964e-05,-0.017600000000000025,32.52,49.5
8967,6.0968e-05,-0.020000000000000025,32.64,49.480000000000004
8968,6.0972000000000005e-05,-0.022400000000000024,32.64,49.459999999999994
8969,6.0976e-05,-0.023200000000000026,32.6,49.440000000000005
8970,6.098e-05,-0.023200000000000023,32.480000000000004,49.42
8971,6.0984000000000004e-05,-0.023200000000000023,32.32,49.4
8972,6.0988e-05,-0.020800000000000023,32.160000000000004,49.4
8973,6.0992e-05,-0.01840000000000002,31.919999999999998,49.4
8974,6.0996000000000004e-05,-0.01600000000000002,31.76,49.4
8975,6.1000000000000005e-05,-0.013600000000000024,31.6,49.4
8976,6.1004e-05,-0.011200000000000022,31.479999999999997,49.4
8977,6.1008e-05,-0.008800000000000023,31.4,49.4
8978,6.1012000000000005e-05,-0.006400000000000024,31.4,49.4
8979,6.1016e-05,-0.006400000000000022,31.520000000000003,49.4
8980,6.102e-05,-0.006400000000000024,31.679999999999996,49.4
8981,6.1024000000000004e-05,-0.006400000000000022,31.839999999999996,49.4
8982,6.1028e-05,-0.008800000000000023,32.0,49.4
8983,6.1032e-05,-0.011200000000000024,32.239999999999995,49.4
8984,6.1036e-05,-0.013600000000000024,32.36,49.4
8985,6.104e-05,-0.01600000000000002,32.480000000000004,49.4
8986,6.104400000000001e-05,-0.01840000000000002,32.6,49.4
8987,6.1048e-05,-0.020800000000000023,32.6,49.4
8988,6.1052e-05,-0.021600000000000022,32.6,49.4
8989,6.1056e-05,-0.021600000000000025,32.48,49.36
8990,6.106e-05,-0.021600000000000022,32.32,49.36
8991,6.1064e-05,-0.020800000000000023,32.160000000000004,49.36
8992,6.1068e-05,-0.01840000000000002,32.0,49.36
8993,6.1072e-05,-0.01600000000000002,31.840000000000003,49.36
8994,6.1076e-05,-0.013600000000000024,31.72,49.36
8995,6.108e-05,-0.011200000000000024,31.6,49.36
8996,6.1084e-05,-0.008800000000000023,31.52,49.36
8997,6.1088e-05,-0.007200000000000023,31.52,49.36
8998,6.1092e-05,-0.007200000000000023,31.6,49.36
8999,6.1096e-05,-0.007200000000000023,31.720000000000006,49.4
9000,6.11e-05,-0.007200000000000023,31.839999999999996,49.4
9001,6.1104e-05,-0.009600000000000022,31.96,49.42
9002,6.110800000000001e-05,-0.012000000000000023,32.120000000000005,49.42
9003,6.1112e-05,-0.014400000000000024,32.239999999999995,49.42
9004,6.1116e-05,-0.016800000000000023,32.36,49.42
9005,6.112000000000001e-05,-0.019200000000000023,32.4,49.42
9006,6.112399999999999e-05,-0.021600000000000022,32.400000000000006,49.42
9007,6.1128e-05,-0.021600000000000025,32.4,49.42
9008,6.113200000000001e-05,-0.021600000000000025,32.28,49.42
9009,6.1136e-05,-0.021600000000000022,32.160000000000004,49.419999999999995
9010,6.114e-05,-0.020800000000000023,32.040000000000006,49.42
9011,6.114400000000001e-05,-0.01840000000000002,31.919999999999998,49.4
9012,6.1148e-05,-0.01600000000000002,31.759999999999998,49.4
9013,6.1152e-05,-0.013600000000000024,31.640000000000004,49.4
9014,6.115600000000001e-05,-0.011200000000000022,31.560000000000002,49.36
9015,6.116e-05,-0.008800000000000023,31.559999999999995,49.36
9016,6.1164e-05,-0.007200000000000023,31.559999999999995,49.36
9017,6.116800000000001e-05,-0.007200000000000023,31.640000000000004,49.36
9018,6.1172e-05,-0.007200000000000023,31.759999999999998,49.36
9019,6.1176e-05,-0.007200000000000023,31.880000000000003,49.36
9020,6.118000000000001e-05,-0.008000000000000023,32.0,49.36
9021,6.1184e-05,-0.010400000000000024,32.12,49.36
9022,6.1188e-05,-0.011200000000000024,32.24,49.36
9023,6.1192e-05,-0.013600000000000024,32.36,49.36
9024,6.1196e-05,-0.01600000000000002,32.440000000000005,49.4
9025,6.12e-05,-0.016800000000000023,32.440000000000005,49.36
9026,6.1204e-05,-0.016800000000000023,32.440000000000005,49.36
9027,6.1208e-05,-0.016800000000000023,32.36,49.32
9028,6.1212e-05,-0.016800000000000023,32.24,49.279999999999994
9029,6.1216e-05,-0.016800000000000023,32.12,49.239999999999995
9030,6.122e-05,-0.01600000000000002,32.0,49.2
9031,6.1224e-05,-0.013600000000000024,31.880000000000003,49.16
9032,6.1228e-05,-0.012800000000000023,31.8,49.12
9033,6.1232e-05,-0.010400000000000024,31.72,49.08
9034,6.1236e-05,-0.008800000000000023,31.639999999999997,49.04
9035,6.124e-05,-0.008800000000000023,31.639999999999997,49.04
9036,6.124400000000001e-05,-0.008800000000000023,31.72,49.0
9037,6.1248e-05,-0.008800000000000025,31.8,49.0
9038,6.1252e-05,-0.008800000000000023,31.919999999999998,49.0
9039,6.125600000000001e-05,-0.008800000000000023,32.040000000000006,49.0
9040,6.125999999999999e-05,-0.009600000000000022,32.160000000000004,49.0
9041,6.1264e-05,-0.010400000000000024,32.28,49.0
9042,6.126800000000001e-05,-0.012800000000000023,32.36,49.0
9043,6.1272e-05,-0.013600000000000024,32.44,49.0
9044,6.1276e-05,-0.013600000000000024,32.440000000000005,49.0
9045,6.128000000000001e-05,-0.013600000000000024,32.440000000000005,49.0
9046,6.1284e-05,-0.013600000000000024,32.36,49.0
9047,6.1288e-05,-0.013600000000000024,32.28,49.0
9048,6.129200000000001e-05,-0.013600000000000024,32.160000000000004,49.0
9049,6.1296e-05,-0.012800000000000023,32.04,49.0
9050,6.13e-05,-0.012800000000000023,31.959999999999997,49.0
9051,6.130400000000001e-05,-0.012000000000000023,31.880000000000003,49.0
9052,6.1308e-05,-0.010400000000000024,31.8,49.0
9053,6.1312e-05,-0.009600000000000022,31.720000000000006,49.0
9054,6.131600000000001e-05,-0.009600000000000022,31.72,49.0
9055,6.132e-05,-0.009600000000000022,31.8,49.0
9056,6.1324e-05,-0.009600000000000023,31.880000000000003,49.0
9057,6.1328e-05,-0.009600000000000023,31.959999999999997,49.0
9058,6.1332e-05,-0.009600000000000022,32.08,48.980000000000004
9059,6.1336e-05,-0.010400000000000024,32.2,48.980000000000004
9060,6.134e-05,-0.012000000000000023,32.28,48.980000000000004
9061,6.1344e-05,-0.012800000000000023,32.36,48.980000000000004
9062,6.1348e-05,-0.012800000000000023,32.36,48.980000000000004
9063,6.1352e-05,-0.013600000000000024,32.36,48.980000000000004
9064,6.1356e-05,-0.013600000000000024,32.36,48.980000000000004
9065,6.136e-05,-0.013600000000000024,32.28,48.980000000000004
9066,6.1364e-05,-0.013600000000000024,32.2,48.96
9067,6.1368e-05,-0.013600000000000024,32.120000000000005,48.96
9068,6.1372e-05,-0.013600000000000024,32.04,48.959999999999994
9069,6.1376e-05,-0.013600000000000024,31.959999999999997,48.94
9070,6.138000000000001e-05,-0.011200000000000024,31.880000000000003,48.94
9071,6.1384e-05,-0.010400000000000024,31.8,48.94
9072,6.1388e-05,-0.010400000000000024,31.8,48.94
9073,6.139200000000001e-05,-0.009600000000000022,31.8,48.94
9074,6.139599999999999e-05,-0.009600000000000023,31.880000000000003,48.92
9075,6.14e-05,-0.009600000000000023,31.96,48.92
9076,6.140400000000001e-05,-0.009600000000000022,32.04,48.94
9077,6.1408e-05,-0.009600000000000022,32.12,48.92
9078,6.1412e-05,-0.009600000000000023,32.2,48.940000000000005
9079,6.141600000000001e-05,-0.011200000000000024,32.28,48.96
9080,6.142e-05,-0.012000000000000023,32.36,48.94
9081,6.1424e-05,-0.012800000000000023,32.36,48.94
9082,6.142800000000001e-05,-0.012800000000000023,32.36,48.94
9083,6.1432e-05,-0.013600000000000024,32.36,48.94
9084,6.1436e-05,-0.013600000000000024,32.28,48.94
9085,6.144000000000001e-05,-0.013600000000000024,32.2,48.92
9086,6.1444e-05,-0.012800000000000023,32.120000000000005,48.92
9087,6.1448e-05,-0.012800000000000023,32.040000000000006,48.92
9088,6.145200000000001e-05,-0.012000000000000023,31.959999999999997,48.89999999999999
9089,6.1456e-05,-0.010400000000000024,31.880000000000003,48.89999999999999
9090,6.146e-05,-0.010400000000000024,31.8,48.9
9091,6.1464e-05,-0.010400000000000024,31.8,48.88
9092,6.1468e-05,-0.010400000000000024,31.8,48.86
9093,6.1472e-05,-0.010400000000000024,31.8,48.839999999999996
9094,6.1476e-05,-0.010400000000000024,31.880000000000003,48.839999999999996
9095,6.148e-05,-0.010400000000000024,31.96,48.839999999999996
9096,6.1484e-05,-0.011200000000000022,32.04,48.839999999999996
9097,6.1488e-05,-0.011200000000000024,32.12,48.839999999999996
9098,6.1492e-05,-0.012,32.2,48.839999999999996
9099,6.1496e-05,-0.012,32.28,48.82
9100,6.15e-05,-0.012,32.28,48.82
9101,6.1504e-05,-0.012,32.28,48.82
9102,6.1508e-05,-0.012,32.28,48.81999999999999
9103,6.1512e-05,-0.012,32.28,48.82
9104,6.151600000000001e-05,-0.012,32.2,48.82
9105,6.152e-05,-0.012,32.12,48.82
9106,6.1524e-05,-0.012,32.040000000000006,48.8
9107,6.152800000000001e-05,-0.012,31.96,48.8
9108,6.153199999999999e-05,-0.012,31.879999999999995,48.8
9109,6.1536e-05,-0.012,31.8,48.8
9110,6.154000000000001e-05,-0.012,31.8,48.8
9111,6.1544e-05,-0.012,31.8,48.8
9112,6.1548e-05,-0.012,31.8,48.8
9113,6.155200000000001e-05,-0.012,31.8,48.8
9114,6.1556e-05,-0.012,31.880000000000003,48.8
9115,6.156e-05,-0.012,31.880000000000003,48.8
9116,6.156400000000001e-05,-0.012,31.96,48.8
9117,6.1568e-05,-0.012,31.959999999999997,48.8
9118,6.1572e-05,-0.012,32.040000000000006,48.8
9119,6.157600000000001e-05,-0.012,32.040000000000006,48.8
9120,6.158e-05,-0.012,32.040000000000006,48.8
9121,6.1584e-05,-0.012,32.04,48.8
9122,6.158800000000001e-05,-0.012,32.04,48.8
9123,6.1592e-05,-0.012,32.040000000000006,48.8
9124,6.1596e-05,-0.012,31.96,48.760000000000005
9125,6.16e-05,-0.012,31.96,48.76
9126,6.1604e-05,-0.012,31.879999999999995,48.76
9127,6.1608e-05,-0.012,31.880000000000003,48.76
9128,6.1612e-05,-0.012,31.8,48.760000000000005
9129,6.1616e-05,-0.012,31.8,48.76
9130,6.162e-05,-0.012,31.8,48.76
9131,6.1624e-05,-0.012,31.8,48.76
9132,6.1628e-05,-0.012,31.8,48.72
9133,6.1632e-05,-0.012,31.8,48.72
9134,6.1636e-05,-0.012,31.880000000000003,48.71999999999999
9135,6.164e-05,-0.012,31.880000000000003,48.72
9136,6.1644e-05,-0.012,31.879999999999995,48.72
9137,6.1648e-05,-0.012,31.880000000000003,48.67999999999999
9138,6.165200000000001e-05,-0.012,31.880000000000003,48.68
9139,6.1656e-05,-0.012,31.880000000000003,48.68
9140,6.166e-05,-0.012,31.880000000000003,48.64
9141,6.166400000000001e-05,-0.012,31.879999999999995,48.64
9142,6.166799999999999e-05,-0.012,31.880000000000003,48.64
9143,6.1672e-05,-0.012,31.880000000000003,48.6
9144,6.167600000000001e-05,-0.012,31.8,48.64
9145,6.168e-05,-0.012,31.8,48.6
9146,6.1684e-05,-0.012,31.8,48.559999999999995
9147,6.168800000000001e-05,-0.011200000000000024,31.8,48.6
9148,6.1692e-05,-0.011200000000000024,31.8,48.559999999999995
9149,6.1696e-05,-0.010400000000000024,31.8,48.519999999999996
9150,6.170000000000001e-05,-0.010400000000000024,31.8,48.559999999999995
9151,6.1704e-05,-0.010400000000000024,31.8,48.519999999999996
9152,6.1708e-05,-0.010400000000000024,31.8,48.559999999999995
9153,6.171200000000001e-05,-0.010400000000000024,31.8,48.559999999999995
9154,6.1716e-05,-0.010400000000000024,31.880000000000003,48.519999999999996
9155,6.172e-05,-0.010400000000000024,31.880000000000003,48.519999999999996
9156,6.172400000000001e-05,-0.010400000000000024,31.879999999999995,48.519999999999996
9157,6.1728e-05,-0.011200000000000024,31.880000000000003,48.519999999999996
9158,6.1732e-05,-0.011200000000000024,31.880000000000003,48.519999999999996
9159,6.1736e-05,-0.012,31.880000000000003,48.519999999999996
9160,6.174e-05,-0.012,31.880000000000003,48.480000000000004
9161,6.1744e-05,-0.012,31.879999999999995,48.48
9162,6.1748e-05,-0.012,31.880000000000003,48.44
9163,6.1752e-05,-0.012,31.880000000000003,48.44
9164,6.1756e-05,-0.012,31.8,48.44
9165,6.176e-05,-0.012,31.8,48.440000000000005
9166,6.1764e-05,-0.012,31.8,48.44
9167,6.1768e-05,-0.012,31.8,48.4
9168,6.1772e-05,-0.012,31.8,48.4
9169,6.1776e-05,-0.012,31.8,48.4
9170,6.178e-05,-0.012,31.8,48.4
9171,6.1784e-05,-0.012,31.8,48.4
9172,6.178800000000001e-05,-0.012,31.8,48.4
9173,6.1792e-05,-0.012,31.8,48.4
9174,6.1796e-05,-0.012,31.8,48.4
9175,6.180000000000001e-05,-0.012,31.8,48.4
9176,6.180399999999999e-05,-0.012,31.8,48.4
9177,6.1808e-05,-0.012,31.8,48.4
9178,6.181200000000001e-05,-0.012,31.8,48.4
9179,6.1816e-05,-0.012,31.8,48.4
9180,6.182e-05,-0.012,31.8,48.4
9181,6.182400000000001e-05,-0.012,31.8,48.4
9182,6.1828e-05,-0.012,31.8,48.4
9183,6.1832e-05,-0.012,31.8,48.4
9184,6.183600000000001e-05,-0.012,31.8,48.4
9185,6.184e-05,-0.012,31.8,48.4
9186,6.1844e-05,-0.012,31.8,48.4
9187,6.184800000000001e-05,-0.012,31.8,48.4
9188,6.1852e-05,-0.012,31.8,48.4
9189,6.1856e-05,-0.012,31.8,48.4
9190,6.186000000000001e-05,-0.012,31.8,48.4
9191,6.1864e-05,-0.012,31.8,48.4
9192,6.1868e-05,-0.012,31.8,48.4
9193,6.1872e-05,-0.012,31.8,48.4
9194,6.1876e-05,-0.012,31.8,48.4
9195,6.188e-05,-0.012,31.8,48.4
9196,6.1884e-05,-0.012,31.8,48.4
9197,6.1888e-05,-0.012,31.8,48.4
9198,6.1892e-05,-0.012,31.8,48.4
9199,6.1896e-05,-0.012,31.8,48.4
9200,6.19e-05,-0.012,31.8,48.38
9201,6.1904e-05,-0.012,31.8,48.38
9202,6.1908e-05,-0.012,31.8,48.379999999999995
9203,6.1912e-05,-0.011200000000000024,31.8,48.38
9204,6.1916e-05,-0.011200000000000024,31.8,48.379999999999995
9205,6.192e-05,-0.011200000000000022,31.8,48.379999999999995
9206,6.192400000000001e-05,-0.011200000000000022,31.8,48.36
9207,6.1928e-05,-0.011200000000000024,31.8,48.36
9208,6.1932e-05,-0.011200000000000024,31.8,48.36
9209,6.193600000000001e-05,-0.011200000000000022,31.8,48.34
9210,6.193999999999999e-05,-0.011200000000000022,31.880000000000003,48.36
9211,6.1944e-05,-0.011200000000000024,31.880000000000003,48.339999999999996
9212,6.194800000000001e-05,-0.011200000000000024,31.880000000000003,48.32000000000001
9213,6.1952e-05,-0.012,31.879999999999995,48.32
9214,6.1956e-05,-0.012,31.880000000000003,48.3
9215,6.196000000000001e-05,-0.012,31.880000000000003,48.28000000000001
9216,6.1964e-05,-0.012,31.880000000000003,48.3
9217,6.1968e-05,-0.012,31.880000000000003,48.28
9218,6.197200000000001e-05,-0.012,31.879999999999995,48.279999999999994
9219,6.1976e-05,-0.012,31.880000000000003,48.28
9220,6.198e-05,-0.012,31.8,48.260000000000005
9221,6.198400000000001e-05,-0.012,31.8,48.28
9222,6.1988e-05,-0.012,31.8,48.28
9223,6.1992e-05,-0.011200000000000024,31.8,48.260000000000005
9224,6.199600000000001e-05,-0.011200000000000022,31.8,48.28
9225,6.2e-05,-0.011200000000000024,31.8,48.28000000000001
9226,6.2004e-05,-0.011200000000000024,31.8,48.28
9227,6.2008e-05,-0.011200000000000022,31.8,48.28
9228,6.2012e-05,-0.011200000000000022,31.8,48.26
9229,6.2016e-05,-0.011200000000000024,31.8,48.28
9230,6.202e-05,-0.011200000000000024,31.880000000000003,48.28
9231,6.2024e-05,-0.011200000000000022,31.880000000000003,48.260000000000005
9232,6.2028e-05,-0.011200000000000022,31.880000000000003,48.28
9233,6.2032e-05,-0.012,31.879999999999995,48.28
9234,6.2036e-05,-0.012,31.880000000000003,48.260000000000005
9235,6.204e-05,-0.012,31.880000000000003,48.26
9236,6.2044e-05,-0.012,31.880000000000003,48.24
9237,6.2048e-05,-0.012,31.880000000000003,48.24
9238,6.2052e-05,-0.012,31.879999999999995,48.24
9239,6.2056e-05,-0.012,31.880000000000003,48.22
9240,6.206000000000001e-05,-0.012,31.8,48.220000000000006
9241,6.2064e-05,-0.012,31.8,48.220000000000006
9242,6.2068e-05,-0.012,31.8,48.2
9243,6.207200000000001e-05,-0.012,31.8,48.2
9244,6.207599999999999e-05,-0.012,31.8,48.2
9245,6.208e-05,-0.012,31.8,48.2
9246,6.208400000000001e-05,-0.012,31.8,48.2
9247,6.2088e-05,-0.012,31.8,48.2
9248,6.2092e-05,-0.012,31.8,48.2
9249,6.209600000000001e-05,-0.012,31.8,48.2
9250,6.21e-05,-0.012,31.8,48.2
9251,6.2104e-05,-0.012,31.8,48.2
9252,6.210800000000001e-05,-0.012,31.8,48.2
9253,6.2112e-05,-0.012,31.8,48.2
9254,6.2116e-05,-0.012,31.8,48.2
9255,6.212000000000001e-05,-0.012,31.8,48.2
9256,6.2124e-05,-0.012,31.8,48.160000000000004
9257,6.2128e-05,-0.012,31.8,48.160000000000004
9258,6.213200000000001e-05,-0.012,31.8,48.160000000000004
9259,6.2136e-05,-0.012,31.8,48.160000000000004
9260,6.214e-05,-0.012,31.8,48.160000000000004
9261,6.2144e-05,-0.012,31.8,48.120000000000005
9262,6.2148e-05,-0.012,31.8,48.08
9263,6.2152e-05,-0.012,31.8,48.08
9264,6.2156e-05,-0.012,31.8,48.040000000000006
9265,6.216e-05,-0.012,31.8,48.040000000000006
9266,6.2164e-05,-0.012,31.8,48.08
9267,6.2168e-05,-0.012,31.8,48.040000000000006
9268,6.2172e-05,-0.012,31.8,48.04
9269,6.2176e-05,-0.012,31.8,48.04
9270,6.218e-05,-0.012,31.8,48.0
9271,6.2184e-05,-0.012,31.8,48.04
9272,6.2188e-05,-0.012,31.8,48.04
9273,6.2192e-05,-0.012,31.8,48.04
9274,6.219600000000001e-05,-0.012,31.8,48.08
9275,6.22e-05,-0.012,31.8,48.04
9276,6.2204e-05,-0.011200000000000024,31.8,48.0
9277,6.220800000000001e-05,-0.011200000000000022,31.8,48.04
9278,6.221199999999999e-05,-0.011200000000000022,31.8,48.0
9279,6.2216e-05,-0.010400000000000024,31.8,48.0
9280,6.222000000000001e-05,-0.010400000000000024,31.8,48.0
9281,6.222399999999999e-05,-0.009600000000000022,31.8,47.96
9282,6.2228e-05,-0.009600000000000022,31.8,48.0
9283,6.223200000000001e-05,-0.009600000000000022,31.8,47.96
9284,6.2236e-05,-0.009600000000000023,31.8,47.959999999999994
9285,6.224e-05,-0.009600000000000023,31.8,48.0
9286,6.224400000000001e-05,-0.010400000000000024,31.8,48.0
9287,6.2248e-05,-0.010400000000000024,31.8,48.0
9288,6.2252e-05,-0.010400000000000024,31.8,48.0
9289,6.225600000000001e-05,-0.011200000000000022,31.8,47.96
9290,6.226e-05,-0.011200000000000022,31.8,47.96
9291,6.2264e-05,-0.012,31.8,47.959999999999994
9292,6.226800000000001e-05,-0.012,31.8,47.92
9293,6.2272e-05,-0.012,31.8,47.92
9294,6.2276e-05,-0.012,31.8,47.88
9295,6.228000000000001e-05,-0.012,31.8,47.839999999999996
9296,6.2284e-05,-0.012,31.8,47.839999999999996
9297,6.2288e-05,-0.012,31.8,47.8
9298,6.2292e-05,-0.011200000000000024,31.8,47.8
9299,6.2296e-05,-0.011200000000000022,31.8,47.8
9300,6.23e-05,-0.011200000000000022,31.8,47.8
9301,6.2304e-05,-0.011200000000000024,31.8,47.8
9302,6.2308e-05,-0.011200000000000024,31.8,47.8
9303,6.2312e-05,-0.010400000000000024,31.8,47.8
9304,6.2316e-05,-0.010400000000000024,31.8,47.8
9305,6.232e-05,-0.010400000000000024,31.8,47.8
9306,6.2324e-05,-0.010400000000000024,31.8,47.8
9307,6.2328e-05,-0.010400000000000024,31.8,47.8
