,X,CH1,CH2
581,6.1e-05,-0.008,31.2
582,6.1001999999999996e-05,-0.008,31.2
583,6.1004e-05,-0.008,31.2
584,6.1006e-05,-0.008,31.2
585,6.1007999999999996e-05,-0.008,31.2
586,6.101e-05,-0.016,31.2
587,6.1012e-05,-0.008,31.2
588,6.1013999999999996e-05,-0.008,31.2
589,6.1016e-05,-0.008,31.2
590,6.1018e-05,-0.008,31.2
591,6.102e-05,-0.008,31.2
592,6.1022e-05,-0.008,31.2
593,6.1024e-05,-0.008,31.2
594,6.1026e-05,-0.008,31.2
595,6.1028e-05,-0.008,31.2
596,6.103e-05,-0.008,31.2
597,6.1032e-05,-0.008,31.2
598,6.1034e-05,-0.008,31.2
599,6.1036e-05,-0.008,31.2
