,X,CH1,CH2,I
12204,4.808000000000002e-06,-0.003,24.1,-0.03599999999999977
12205,4.810000000000003e-06,-0.003,24.1,-0.03599999999999977
12206,4.812000000000004e-06,-0.001,24.1,-0.03199999999999977
12207,4.814000000000002e-06,-0.001,24.1,-0.031999999999999765
12208,4.816000000000003e-06,-0.003,24.1,-0.03599999999999977
12209,4.818000000000004e-06,-0.003,24.1,-0.03999999999999977
12210,4.820000000000001e-06,0.001,24.1,-0.03599999999999977
12211,4.822000000000002e-06,-0.001,24.1,-0.031999999999999765
12212,4.824000000000003e-06,-0.005,24.1,-0.03999999999999977
12213,4.826000000000004e-06,-0.001,24.1,-0.03999999999999977
12214,4.828000000000002e-06,-0.001,24.1,-0.03599999999999977
12215,4.830000000000003e-06,-0.001,24.3,-0.03199999999999977
12216,4.832000000000004e-06,-0.003,24.1,-0.03599999999999977
12217,4.8340000000000015e-06,-0.003,24.1,-0.03999999999999977
12218,4.8360000000000025e-06,-0.001,24.1,-0.03599999999999977
12219,4.8380000000000035e-06,-0.001,24.1,-0.03199999999999977
12220,4.8400000000000045e-06,-0.005,24.1,-0.04399999999999977
12221,4.842000000000002e-06,-0.003,24.1,-0.04799999999999977
12222,4.844000000000003e-06,-0.001,24.1,-0.03999999999999977
12223,4.846000000000004e-06,-0.001,24.1,-0.03999999999999977
12224,4.848000000000002e-06,-0.001,24.1,-0.03999999999999977
12225,4.850000000000003e-06,-0.001,24.1,-0.03999999999999977
12226,4.852000000000004e-06,-0.001,24.1,-0.03599999999999977
12227,4.854000000000001e-06,-0.001,24.1,-0.03199999999999977
12228,4.856000000000002e-06,-0.003,24.1,-0.03599999999999977
12229,4.858000000000003e-06,-0.003,24.1,-0.03999999999999977
12230,4.860000000000004e-06,0.001,24.1,-0.027999999999999768
12231,4.862000000000002e-06,-0.001,24.1,-0.02399999999999977
12232,4.864000000000003e-06,-0.003,24.1,-0.027999999999999775
12233,4.866000000000004e-06,-0.003,24.1,-0.03199999999999977
12234,4.8680000000000015e-06,-0.001,24.1,-0.031999999999999765
12235,4.8700000000000025e-06,-0.003,24.1,-0.03599999999999977
12236,4.8720000000000035e-06,-0.003,24.1,-0.03999999999999977
12237,4.8740000000000045e-06,-0.003,24.1,-0.04399999999999977
12238,4.876000000000002e-06,-0.001,24.1,-0.03999999999999977
12239,4.878000000000003e-06,-0.001,24.1,-0.03599999999999977
12240,4.880000000000004e-06,-0.003,24.1,-0.043999999999999775
12241,4.882000000000002e-06,-0.001,24.1,-0.04399999999999977
12242,4.884000000000003e-06,-0.001,23.9,-0.03999999999999977
12243,4.886000000000004e-06,-0.001,24.1,-0.03599999999999977
12244,4.888000000000001e-06,-0.003,24.3,-0.03999999999999977
12245,4.890000000000002e-06,-0.003,24.1,-0.03999999999999977
12246,4.892000000000003e-06,-0.001,24.1,-0.03599999999999977
12247,4.894000000000004e-06,-0.003,24.1,-0.035999999999999775
12248,4.896000000000002e-06,-0.003,24.3,-0.03999999999999977
12249,4.898000000000003e-06,-0.003,24.1,-0.043999999999999775
12250,4.900000000000004e-06,0.001,24.1,-0.03599999999999977
12251,4.9020000000000015e-06,-0.001,24.1,-0.035999999999999775
12252,4.9040000000000025e-06,-0.003,24.1,-0.03999999999999977
12253,4.9060000000000035e-06,-0.003,24.1,-0.043999999999999775
12254,4.9080000000000045e-06,-0.001,24.1,-0.03999999999999977
12255,4.910000000000002e-06,-0.001,24.3,-0.03599999999999977
12256,4.912000000000003e-06,-0.003,24.1,-0.03999999999999977
12257,4.914000000000004e-06,-0.003,24.1,-0.03999999999999977
12258,4.916000000000002e-06,-0.001,24.1,-0.035999999999999775
12259,4.918000000000003e-06,-0.001,24.1,-0.031999999999999765
12260,4.920000000000004e-06,-0.003,24.1,-0.03999999999999977
12261,4.922000000000001e-06,-0.003,24.1,-0.04399999999999977
12262,4.924000000000002e-06,-0.001,24.1,-0.03999999999999977
12263,4.926000000000003e-06,-0.001,24.1,-0.035999999999999775
12264,4.928000000000004e-06,-0.001,24.1,-0.03599999999999977
12265,4.930000000000002e-06,-0.003,24.1,-0.03999999999999977
12266,4.932000000000003e-06,-0.001,24.1,-0.03599999999999977
12267,4.934000000000004e-06,-0.003,24.1,-0.03599999999999977
12268,4.9360000000000015e-06,-0.003,24.3,-0.03999999999999977
12269,4.9380000000000025e-06,-0.001,24.1,-0.03999999999999977
12270,4.9400000000000035e-06,0.001,24.1,-0.03199999999999977
12271,4.9420000000000045e-06,-0.001,24.1,-0.027999999999999775
12272,4.944000000000002e-06,-0.003,24.1,-0.03199999999999977
12273,4.946000000000003e-06,-0.003,24.1,-0.03599999999999977
12274,4.948000000000004e-06,-0.001,24.1,-0.03599999999999977
12275,4.950000000000002e-06,-0.001,24.1,-0.03199999999999977
12276,4.952000000000003e-06,-0.003,24.1,-0.03599999999999977
12277,4.954000000000004e-06,-0.003,24.1,-0.03599999999999977
12278,4.956000000000001e-06,-0.003,24.1,-0.03599999999999977
12279,4.958000000000002e-06,-0.003,24.1,-0.03999999999999977
12280,4.960000000000003e-06,-0.001,24.3,-0.043999999999999775
12281,4.962000000000004e-06,-0.003,24.1,-0.04799999999999977
12282,4.964000000000002e-06,-0.001,24.1,-0.04399999999999977
12283,4.966000000000003e-06,-0.001,24.1,-0.03999999999999977
12284,4.968000000000004e-06,-0.003,24.1,-0.043999999999999775
12285,4.9700000000000015e-06,-0.003,24.1,-0.04799999999999977
12286,4.9720000000000025e-06,-0.001,24.1,-0.043999999999999775
12287,4.9740000000000035e-06,-0.003,24.1,-0.043999999999999775
12288,4.9760000000000045e-06,-0.001,24.1,-0.03999999999999977
12289,4.978000000000002e-06,-0.001,24.1,-0.03599999999999977
12290,4.980000000000003e-06,-0.001,24.1,-0.03599999999999977
12291,4.982000000000004e-06,-0.003,24.1,-0.03599999999999977
12292,4.984000000000002e-06,-0.003,24.1,-0.03999999999999977
12293,4.986000000000003e-06,-0.003,24.1,-0.043999999999999775
12294,4.988000000000004e-06,-0.001,24.1,-0.03999999999999977
12295,4.990000000000001e-06,-0.001,24.1,-0.03599999999999977
12296,4.992000000000002e-06,-0.003,24.3,-0.03999999999999977
12297,4.994000000000003e-06,-0.003,24.1,-0.03999999999999977
12298,4.996000000000004e-06,-0.001,24.1,-0.03999999999999977
12299,4.998000000000002e-06,-0.001,24.1,-0.03999999999999977
12300,5.000000000000003e-06,-0.003,24.1,-0.043999999999999775
12301,5.002000000000004e-06,-0.003,24.1,-0.043999999999999775
12302,5.0040000000000016e-06,-0.003,23.9,-0.043999999999999775
12303,5.0060000000000026e-06,-0.003,24.1,-0.043999999999999775
12304,5.0080000000000036e-06,-0.003,24.1,-0.04799999999999978
12305,5.010000000000001e-06,-0.003,24.1,-0.05199999999999977
12306,5.012000000000002e-06,-0.001,24.1,-0.04799999999999977
12307,5.014000000000003e-06,-0.001,24.1,-0.043999999999999775
12308,5.016000000000004e-06,-0.003,24.1,-0.04799999999999977
12309,5.018000000000002e-06,-0.003,24.1,-0.05199999999999977
12310,5.020000000000003e-06,-0.003,24.1,-0.05199999999999977
12311,5.022000000000004e-06,-0.003,24.1,-0.05199999999999977
12312,5.024000000000001e-06,-0.001,24.1,-0.04799999999999977
12313,5.026000000000002e-06,-0.001,24.1,-0.04399999999999977
12314,5.028000000000003e-06,-0.001,24.1,-0.03999999999999977
12315,5.030000000000004e-06,-0.003,24.1,-0.03999999999999977
12316,5.032000000000002e-06,-0.003,24.1,-0.043999999999999775
12317,5.034000000000003e-06,-0.003,24.1,-0.04799999999999977
12318,5.036000000000004e-06,-0.001,24.1,-0.043999999999999775
12319,5.0380000000000016e-06,-0.003,24.1,-0.043999999999999775
12320,5.0400000000000026e-06,-0.001,24.3,-0.03999999999999977
12321,5.0420000000000036e-06,-0.001,24.1,-0.03599999999999977
12322,5.044000000000001e-06,-0.001,23.9,-0.03599999999999977
12323,5.046000000000002e-06,-0.001,24.1,-0.035999999999999775
12324,5.048000000000003e-06,-0.003,24.1,-0.03999999999999977
12325,5.050000000000004e-06,-0.005,24.1,-0.043999999999999775
12326,5.052000000000002e-06,-0.001,24.1,-0.03999999999999977
12327,5.054000000000003e-06,-0.001,24.1,-0.03599999999999977
12328,5.056000000000004e-06,-0.003,24.3,-0.03999999999999977
12329,5.058000000000001e-06,-0.001,24.1,-0.03599999999999977
12330,5.060000000000002e-06,-0.001,24.1,-0.035999999999999775
12331,5.062000000000003e-06,-0.003,24.1,-0.03999999999999977
12332,5.064000000000004e-06,-0.003,24.1,-0.043999999999999775
12333,5.066000000000002e-06,-0.005,24.1,-0.05199999999999977
12334,5.068000000000003e-06,-0.001,24.1,-0.04799999999999977
12335,5.070000000000004e-06,-0.003,24.3,-0.043999999999999775
12336,5.072000000000002e-06,-0.001,24.1,-0.043999999999999775
12337,5.074000000000003e-06,-0.001,24.1,-0.043999999999999775
12338,5.076000000000004e-06,-0.001,24.1,-0.03999999999999977
12339,5.078000000000001e-06,-0.003,24.1,-0.043999999999999775
12340,5.080000000000002e-06,-0.003,24.1,-0.047999999999999765
12341,5.082000000000003e-06,-0.003,24.1,-0.04799999999999978
12342,5.084000000000004e-06,-0.001,24.1,-0.04399999999999977
12343,5.086000000000002e-06,-0.001,24.1,-0.03599999999999977
12344,5.088000000000003e-06,-0.003,24.1,-0.03999999999999977
12345,5.090000000000004e-06,-0.003,24.1,-0.03999999999999977
12346,5.092000000000001e-06,-0.001,24.1,-0.03999999999999977
12347,5.094000000000002e-06,-0.001,24.1,-0.03999999999999977
12348,5.096000000000003e-06,-0.003,24.3,-0.04399999999999977
12349,5.098000000000004e-06,-0.003,24.1,-0.04399999999999977
12350,5.100000000000002e-06,-0.001,24.1,-0.03999999999999977
12351,5.102000000000003e-06,-0.001,24.1,-0.035999999999999775
12352,5.104000000000004e-06,-0.001,24.1,-0.03599999999999977
12353,5.106000000000002e-06,-0.001,24.1,-0.03599999999999977
12354,5.108000000000003e-06,-0.001,24.1,-0.03199999999999977
12355,5.110000000000004e-06,-0.001,24.1,-0.027999999999999768
12356,5.112000000000001e-06,-0.001,24.1,-0.027999999999999768
12357,5.114000000000002e-06,-0.001,24.1,-0.027999999999999775
12358,5.116000000000003e-06,-0.001,24.1,-0.023999999999999775
12359,5.118000000000004e-06,-0.003,24.1,-0.02399999999999977
12360,5.120000000000002e-06,-0.003,24.1,-0.027999999999999768
12361,5.122000000000003e-06,-0.003,24.1,-0.03199999999999977
12362,5.124000000000004e-06,-0.001,24.1,-0.03199999999999977
12363,5.126000000000001e-06,-0.001,24.1,-0.03199999999999977
12364,5.128000000000002e-06,-0.005,24.1,-0.03999999999999977
12365,5.130000000000003e-06,-0.003,24.1,-0.043999999999999775
12366,5.132000000000004e-06,-0.003,24.1,-0.04799999999999977
12367,5.134000000000002e-06,-0.003,24.1,-0.05199999999999977
12368,5.136000000000003e-06,0.001,24.3,-0.04799999999999977
12369,5.138000000000004e-06,-0.001,23.9,-0.043999999999999775
12370,5.140000000000002e-06,-0.001,24.1,-0.03999999999999977
12371,5.142000000000003e-06,-0.001,24.1,-0.03599999999999977
12372,5.144000000000004e-06,-0.003,24.1,-0.03999999999999977
12373,5.146000000000001e-06,-0.001,24.1,-0.03999999999999977
12374,5.148000000000002e-06,-0.001,24.1,-0.03199999999999977
12375,5.150000000000003e-06,-0.003,24.1,-0.03199999999999977
12376,5.152000000000004e-06,-0.001,24.3,-0.027999999999999768
12377,5.154000000000002e-06,-0.001,23.9,-0.02399999999999977
12378,5.156000000000003e-06,-0.001,23.9,-0.027999999999999775
12379,5.158000000000004e-06,-0.001,24.1,-0.027999999999999768
12380,5.160000000000001e-06,-0.005,24.1,-0.03599999999999977
12381,5.162000000000002e-06,-0.001,24.1,-0.03599999999999977
12382,5.164000000000003e-06,-0.001,23.9,-0.03199999999999977
12383,5.166000000000004e-06,-0.001,24.1,-0.03199999999999977
12384,5.168000000000002e-06,-0.003,24.3,-0.03599999999999977
12385,5.170000000000003e-06,-0.001,24.1,-0.031999999999999765
12386,5.172000000000004e-06,-0.001,24.1,-0.03199999999999977
12387,5.174000000000002e-06,-0.003,24.1,-0.03599999999999977
12388,5.176000000000003e-06,-0.003,24.1,-0.03999999999999977
12389,5.178000000000004e-06,-0.001,23.9,-0.03999999999999977
12390,5.180000000000001e-06,-0.001,24.1,-0.03199999999999977
12391,5.182000000000002e-06,-0.001,24.1,-0.03199999999999977
12392,5.184000000000003e-06,-0.001,24.1,-0.03199999999999977
12393,5.186000000000004e-06,-0.003,24.1,-0.03599999999999977
12394,5.188000000000002e-06,-0.001,23.9,-0.03199999999999977
12395,5.190000000000003e-06,-0.001,24.1,-0.03199999999999977
12396,5.192000000000004e-06,-0.003,24.1,-0.03599999999999977
12397,5.1940000000000014e-06,-0.003,24.1,-0.03599999999999977
12398,5.1960000000000024e-06,-0.001,24.1,-0.03199999999999977
12399,5.1980000000000034e-06,-0.001,24.1,-0.03199999999999977
12400,5.200000000000004e-06,-0.001,24.1,-0.031999999999999765
12401,5.202000000000002e-06,-0.001,24.1,-0.03199999999999977
12402,5.204000000000003e-06,-0.001,23.9,-0.03199999999999977
12403,5.206000000000004e-06,-0.003,24.1,-0.03199999999999977
12404,5.208000000000002e-06,-0.001,24.1,-0.031999999999999765
12405,5.210000000000003e-06,-0.003,24.1,-0.035999999999999775
12406,5.212000000000004e-06,-0.001,24.1,-0.03199999999999977
12407,5.214000000000001e-06,-0.001,24.1,-0.027999999999999775
12408,5.216000000000002e-06,-0.003,24.1,-0.03199999999999977
12409,5.218000000000003e-06,-0.001,24.1,-0.03199999999999977
12410,5.220000000000004e-06,-0.001,24.1,-0.03199999999999977
12411,5.222000000000002e-06,-0.001,24.1,-0.03199999999999977
12412,5.224000000000003e-06,-0.003,24.1,-0.03599999999999977
12413,5.226000000000004e-06,-0.003,24.1,-0.03599999999999977
12414,5.2280000000000014e-06,-0.001,24.1,-0.035999999999999775
12415,5.2300000000000024e-06,-0.003,24.1,-0.03599999999999977
12416,5.2320000000000034e-06,-0.001,24.1,-0.03599999999999977
12417,5.2340000000000044e-06,-0.001,24.1,-0.03599999999999977
12418,5.236000000000002e-06,-0.001,24.1,-0.03199999999999977
12419,5.238000000000003e-06,-0.001,24.1,-0.03199999999999977
12420,5.240000000000004e-06,-0.003,24.1,-0.035999999999999775
12421,5.242000000000002e-06,-0.003,24.1,-0.03999999999999977
12422,5.244000000000003e-06,-0.001,24.1,-0.03599999999999977
12423,5.246000000000004e-06,-0.003,24.1,-0.03599999999999977
12424,5.248000000000001e-06,-0.003,24.1,-0.03999999999999977
12425,5.250000000000002e-06,-0.001,24.1,-0.03599999999999977
12426,5.252000000000003e-06,-0.001,24.1,-0.035999999999999775
12427,5.254000000000004e-06,0.001,24.1,-0.03199999999999977
12428,5.256000000000002e-06,-0.003,24.1,-0.03599999999999977
12429,5.258000000000003e-06,-0.003,24.1,-0.03999999999999977
12430,5.260000000000004e-06,-0.001,24.1,-0.035999999999999775
12431,5.2620000000000015e-06,-0.003,24.1,-0.03599999999999977
12432,5.2640000000000025e-06,-0.001,24.1,-0.03599999999999977
12433,5.2660000000000035e-06,-0.003,23.9,-0.035999999999999775
12434,5.2680000000000044e-06,-0.001,24.1,-0.03199999999999977
12435,5.270000000000002e-06,-0.003,24.1,-0.03599999999999977
12436,5.272000000000003e-06,-0.003,24.1,-0.03999999999999977
12437,5.274000000000004e-06,-0.003,24.1,-0.04799999999999977
12438,5.276000000000002e-06,-0.001,24.1,-0.043999999999999775
12439,5.278000000000003e-06,-0.001,24.1,-0.03999999999999977
12440,5.280000000000004e-06,-0.003,24.1,-0.043999999999999775
12441,5.282000000000001e-06,-0.003,24.1,-0.043999999999999775
12442,5.284000000000002e-06,-0.001,23.9,-0.043999999999999775
12443,5.286000000000003e-06,-0.001,24.1,-0.03999999999999977
12444,5.288000000000004e-06,-0.003,24.1,-0.043999999999999775
12445,5.290000000000002e-06,-0.003,24.1,-0.043999999999999775
12446,5.292000000000003e-06,-0.001,23.9,-0.03999999999999977
12447,5.294000000000004e-06,-0.001,24.1,-0.03599999999999977
12448,5.2960000000000015e-06,-0.001,24.1,-0.03599999999999977
12449,5.2980000000000025e-06,-0.001,24.1,-0.03599999999999977
12450,5.3000000000000035e-06,-0.001,24.1,-0.031999999999999765
12451,5.3020000000000045e-06,-0.003,24.1,-0.03199999999999977
12452,5.304000000000002e-06,-0.005,24.1,-0.03999999999999977
12453,5.306000000000003e-06,-0.005,24.1,-0.04799999999999977
12454,5.308000000000004e-06,-0.001,24.1,-0.043999999999999775
12455,5.310000000000002e-06,-0.003,24.3,-0.043999999999999775
12456,5.312000000000003e-06,-0.003,24.1,-0.04799999999999977
12457,5.314000000000004e-06,-0.001,24.1,-0.04799999999999977
12458,5.316000000000001e-06,-0.001,23.9,-0.04799999999999977
12459,5.318000000000002e-06,-0.001,24.1,-0.04799999999999977
12460,5.320000000000003e-06,-0.001,24.1,-0.04799999999999978
12461,5.322000000000004e-06,-0.003,24.1,-0.047999999999999765
12462,5.324000000000002e-06,-0.001,23.9,-0.03999999999999977
12463,5.326000000000003e-06,-0.001,24.1,-0.03199999999999977
12464,5.328000000000004e-06,-0.001,24.1,-0.03199999999999977
12465,5.3300000000000015e-06,-0.001,24.1,-0.027999999999999768
12466,5.3320000000000025e-06,-0.003,24.1,-0.027999999999999768
12467,5.3340000000000035e-06,-0.003,24.1,-0.03199999999999977
12468,5.3360000000000045e-06,-0.003,24.1,-0.03599999999999977
12469,5.338000000000002e-06,-0.003,24.1,-0.03999999999999977
12470,5.340000000000003e-06,-0.001,24.1,-0.03999999999999977
12471,5.342000000000004e-06,-0.001,24.3,-0.035999999999999775
12472,5.344000000000002e-06,-0.003,24.1,-0.03999999999999977
12473,5.346000000000003e-06,-0.001,24.1,-0.03999999999999977
12474,5.348000000000004e-06,-0.001,24.1,-0.03999999999999977
12475,5.350000000000001e-06,-0.001,24.1,-0.03999999999999977
12476,5.352000000000002e-06,-0.003,24.1,-0.03999999999999977
12477,5.354000000000003e-06,-0.003,24.1,-0.03999999999999977
12478,5.356000000000004e-06,-0.001,24.1,-0.03599999999999977
12479,5.358000000000002e-06,-0.001,24.1,-0.03199999999999977
12480,5.360000000000003e-06,-0.001,24.1,-0.03199999999999977
12481,5.362000000000004e-06,-0.001,24.1,-0.03199999999999977
12482,5.3640000000000015e-06,-0.001,23.9,-0.027999999999999768
12483,5.3660000000000025e-06,-0.003,24.1,-0.03199999999999977
12484,5.3680000000000035e-06,-0.003,24.1,-0.03599999999999977
12485,5.3700000000000045e-06,-0.003,24.1,-0.03999999999999977
12486,5.372000000000002e-06,-0.001,24.1,-0.03599999999999977
12487,5.374000000000003e-06,-0.001,24.1,-0.03199999999999977
12488,5.376000000000004e-06,-0.003,24.3,-0.035999999999999775
12489,5.378000000000002e-06,-0.001,23.9,-0.03599999999999977
12490,5.380000000000003e-06,-0.001,23.9,-0.03599999999999977
12491,5.382000000000004e-06,-0.003,24.1,-0.03999999999999977
12492,5.384000000000001e-06,-0.005,24.1,-0.04799999999999977
12493,5.386000000000002e-06,-0.001,24.1,-0.043999999999999775
12494,5.388000000000003e-06,-0.001,24.1,-0.03999999999999977
12495,5.390000000000004e-06,-0.001,24.1,-0.03599999999999977
12496,5.392000000000002e-06,-0.001,24.1,-0.03599999999999977
12497,5.394000000000003e-06,-0.001,24.1,-0.03599999999999977
12498,5.396000000000004e-06,-0.001,24.1,-0.031999999999999765
12499,5.3980000000000015e-06,-0.003,24.1,-0.03599999999999977
12500,5.4000000000000025e-06,-0.003,24.1,-0.03999999999999977
12501,5.4020000000000035e-06,-0.003,24.1,-0.03999999999999977
12502,5.4040000000000045e-06,-0.003,23.9,-0.03599999999999977
12503,5.406000000000002e-06,-0.001,24.1,-0.03599999999999977
12504,5.408000000000003e-06,-0.001,24.1,-0.03599999999999977
12505,5.410000000000004e-06,-0.001,24.1,-0.03599999999999977
12506,5.412000000000002e-06,-0.001,24.1,-0.03599999999999977
12507,5.414000000000003e-06,-0.003,24.1,-0.03999999999999977
12508,5.416000000000004e-06,-0.003,24.1,-0.043999999999999775
12509,5.418000000000001e-06,-0.003,24.1,-0.043999999999999775
12510,5.420000000000002e-06,-0.001,24.1,-0.03999999999999977
12511,5.422000000000003e-06,-0.003,24.1,-0.03999999999999977
12512,5.424000000000004e-06,-0.003,24.1,-0.03999999999999977
12513,5.426000000000002e-06,-0.001,24.1,-0.03999999999999977
12514,5.428000000000003e-06,-0.001,23.9,-0.03999999999999977
12515,5.430000000000004e-06,-0.001,24.1,-0.03999999999999977
12516,5.4320000000000015e-06,-0.003,24.1,-0.043999999999999775
12517,5.4340000000000025e-06,-0.003,24.1,-0.043999999999999775
12518,5.4360000000000035e-06,-0.001,24.1,-0.03999999999999977
12519,5.4380000000000045e-06,-0.001,24.3,-0.03599999999999977
12520,5.440000000000002e-06,-0.003,24.1,-0.03999999999999977
12521,5.442000000000003e-06,-0.001,24.1,-0.03599999999999977
12522,5.444000000000004e-06,-0.001,23.9,-0.03199999999999977
12523,5.446000000000002e-06,-0.003,24.1,-0.035999999999999775
12524,5.448000000000003e-06,-0.005,24.1,-0.043999999999999775
12525,5.450000000000004e-06,-0.003,24.1,-0.04799999999999977
12526,5.452000000000001e-06,-0.001,24.1,-0.04399999999999977
12527,5.454000000000002e-06,-0.003,24.1,-0.043999999999999775
12528,5.456000000000003e-06,-0.003,24.1,-0.04799999999999978
12529,5.458000000000004e-06,-0.003,24.1,-0.05199999999999977
12530,5.460000000000002e-06,-0.001,24.1,-0.04799999999999977
12531,5.462000000000003e-06,-0.001,24.1,-0.04799999999999977
12532,5.464000000000004e-06,-0.003,24.1,-0.05199999999999977
12533,5.4660000000000015e-06,-0.003,24.1,-0.05199999999999977
12534,5.4680000000000025e-06,-0.001,24.1,-0.043999999999999775
12535,5.4700000000000035e-06,-0.001,24.1,-0.03999999999999977
12536,5.4720000000000045e-06,-0.003,24.1,-0.043999999999999775
12537,5.474000000000002e-06,-0.001,24.1,-0.03999999999999977
12538,5.476000000000003e-06,-0.001,24.1,-0.035999999999999775
12539,5.478000000000004e-06,-0.001,24.1,-0.031999999999999765
12540,5.480000000000002e-06,-0.003,24.1,-0.03599999999999977
12541,5.482000000000003e-06,-0.003,24.1,-0.03999999999999977
12542,5.484000000000004e-06,0.001,24.1,-0.03199999999999977
12543,5.486000000000001e-06,-0.001,24.1,-0.027999999999999768
12544,5.488000000000002e-06,-0.003,24.1,-0.031999999999999765
12545,5.490000000000003e-06,-0.001,24.1,-0.03199999999999977
12546,5.492000000000004e-06,-0.003,23.9,-0.03199999999999977
12547,5.494000000000002e-06,-0.001,24.1,-0.03199999999999977
12548,5.496000000000003e-06,-0.003,24.1,-0.03599999999999977
12549,5.498000000000004e-06,-0.003,24.1,-0.03999999999999977
12550,5.5000000000000016e-06,-0.001,24.1,-0.03599999999999977
12551,5.5020000000000025e-06,-0.003,24.1,-0.035999999999999775
12552,5.5040000000000035e-06,-0.003,24.1,-0.043999999999999775
12553,5.5060000000000045e-06,-0.001,24.1,-0.043999999999999775
12554,5.508000000000002e-06,-0.001,23.9,-0.03999999999999977
12555,5.510000000000003e-06,-0.003,24.1,-0.043999999999999775
12556,5.512000000000004e-06,-0.003,24.1,-0.043999999999999775
12557,5.514000000000002e-06,-0.003,24.1,-0.04799999999999977
12558,5.516000000000003e-06,-0.001,24.1,-0.043999999999999775
12559,5.518000000000004e-06,-0.003,24.1,-0.043999999999999775
12560,5.520000000000001e-06,-0.001,24.1,-0.043999999999999775
12561,5.522000000000002e-06,-0.001,23.9,-0.03999999999999977
12562,5.524000000000003e-06,-0.001,24.1,-0.035999999999999775
12563,5.526000000000004e-06,-0.003,24.1,-0.03999999999999977
12564,5.528000000000002e-06,-0.003,24.1,-0.043999999999999775
12565,5.530000000000003e-06,-0.003,24.1,-0.043999999999999775
12566,5.532000000000004e-06,-0.001,24.1,-0.03999999999999977
12567,5.5340000000000016e-06,-0.003,24.1,-0.03999999999999977
12568,5.5360000000000026e-06,-0.003,24.3,-0.04399999999999977
12569,5.5380000000000036e-06,-0.001,24.1,-0.03999999999999977
12570,5.5400000000000046e-06,-0.003,24.1,-0.043999999999999775
12571,5.542000000000002e-06,-0.001,24.1,-0.043999999999999775
12572,5.544000000000003e-06,-0.003,24.1,-0.04799999999999977
12573,5.546000000000004e-06,-0.001,24.1,-0.04399999999999977
12574,5.548000000000002e-06,-0.003,24.1,-0.043999999999999775
12575,5.550000000000003e-06,-0.003,24.1,-0.043999999999999775
12576,5.552000000000004e-06,-0.001,24.3,-0.043999999999999775
12577,5.554000000000001e-06,-0.001,23.9,-0.03999999999999977
12578,5.556000000000002e-06,-0.001,24.1,-0.035999999999999775
12579,5.558000000000003e-06,-0.001,24.1,-0.03599999999999977
12580,5.560000000000004e-06,-0.003,24.1,-0.03599999999999977
12581,5.562000000000002e-06,-0.003,24.1,-0.03999999999999977
12582,5.564000000000003e-06,-0.001,24.1,-0.03599999999999977
12583,5.566000000000004e-06,-0.001,24.1,-0.035999999999999775
12584,5.568000000000002e-06,-0.003,24.1,-0.03599999999999977
12585,5.5700000000000026e-06,-0.003,24.1,-0.03599999999999977
12586,5.5720000000000036e-06,-0.001,24.1,-0.03599999999999977
12587,5.5740000000000046e-06,-0.001,24.1,-0.03599999999999977
12588,5.576000000000002e-06,-0.003,24.3,-0.03999999999999977
12589,5.578000000000003e-06,-0.003,24.1,-0.043999999999999775
12590,5.580000000000004e-06,-0.003,24.1,-0.043999999999999775
12591,5.582000000000002e-06,-0.001,24.1,-0.03999999999999977
12592,5.584000000000003e-06,-0.003,24.1,-0.043999999999999775
12593,5.586000000000004e-06,-0.001,24.1,-0.04399999999999977
12594,5.588000000000001e-06,-0.001,24.1,-0.03999999999999977
12595,5.590000000000002e-06,-0.001,24.1,-0.03599999999999977
12596,5.592000000000003e-06,-0.003,24.1,-0.03999999999999977
12597,5.594000000000004e-06,-0.003,24.1,-0.043999999999999775
12598,5.596000000000002e-06,-0.001,24.1,-0.03999999999999977
12599,5.598000000000003e-06,-0.001,24.1,-0.03599999999999977
12600,5.600000000000004e-06,-0.001,24.1,-0.03199999999999977
12601,5.602000000000002e-06,-0.003,24.1,-0.03599999999999977
12602,5.604000000000003e-06,-0.003,23.9,-0.03599999999999977
12603,5.606000000000004e-06,-0.001,24.1,-0.03599999999999977
12604,5.608000000000001e-06,-0.003,24.1,-0.03999999999999977
12605,5.610000000000002e-06,-0.005,23.9,-0.04799999999999977
12606,5.612000000000003e-06,-0.001,24.1,-0.04399999999999977
12607,5.614000000000004e-06,-0.001,24.1,-0.03999999999999977
12608,5.616000000000002e-06,-0.003,24.1,-0.043999999999999775
12609,5.618000000000003e-06,-0.001,24.1,-0.043999999999999775
12610,5.620000000000004e-06,0.001,24.1,-0.03999999999999977
12611,5.622000000000001e-06,-0.003,24.1,-0.03999999999999977
12612,5.624000000000002e-06,-0.003,24.1,-0.03999999999999977
12613,5.626000000000003e-06,-0.001,24.1,-0.03999999999999977
12614,5.628000000000004e-06,-0.001,24.1,-0.035999999999999775
12615,5.630000000000002e-06,-0.001,24.1,-0.027999999999999768
12616,5.632000000000003e-06,-0.001,24.1,-0.027999999999999775
12617,5.634000000000004e-06,-0.003,24.1,-0.03199999999999977
12618,5.636000000000002e-06,0.001,23.9,-0.02399999999999977
12619,5.638000000000003e-06,-0.001,24.1,-0.02399999999999977
12620,5.640000000000004e-06,-0.001,24.1,-0.027999999999999775
12621,5.642000000000001e-06,-0.001,24.1,-0.02399999999999977
12622,5.644000000000002e-06,-0.001,24.1,-0.019999999999999775
12623,5.646000000000003e-06,-0.003,24.3,-0.02399999999999977
12624,5.648000000000004e-06,-0.001,24.1,-0.02399999999999977
