,X,CH1,CH2
373,-2.9254e-05,-0.004,14.4
374,-2.9252e-05,-0.004,14.4
375,-2.925e-05,-0.002,14.6
376,-2.9248000000000002e-05,-0.004,14.6
377,-2.9246e-05,0.0,14.6
378,-2.9244e-05,-0.004,14.6
379,-2.9242000000000002e-05,-0.002,14.6
380,-2.924e-05,-0.004,15.0
381,-2.9238e-05,-0.004,14.6
382,-2.9236e-05,-0.004,15.0
383,-2.9234e-05,-0.004,15.0
384,-2.9232e-05,-0.004,15.0
385,-2.923e-05,-0.002,15.0
386,-2.9228000000000002e-05,-0.004,15.0
387,-2.9226e-05,-0.004,15.0
388,-2.9224e-05,-0.004,15.2
389,-2.9222e-05,-0.002,15.2
390,-2.922e-05,-0.002,15.2
391,-2.9218e-05,-0.002,15.2
392,-2.9216e-05,-0.004,15.4
393,-2.9214000000000002e-05,-0.002,15.4
394,-2.9212e-05,-0.002,15.4
395,-2.921e-05,-0.004,15.4
396,-2.9208000000000002e-05,-0.004,15.6
397,-2.9206e-05,-0.004,15.4
398,-2.9204e-05,-0.002,15.6
399,-2.9202e-05,-0.004,15.6
400,-2.92e-05,-0.004,15.6
401,-2.9198e-05,-0.002,15.6
402,-2.9196e-05,-0.004,15.6
403,-2.9194000000000002e-05,-0.004,15.6
404,-2.9192e-05,-0.004,15.8
405,-2.919e-05,-0.002,15.6
406,-2.9188e-05,-0.002,15.8
407,-2.9186e-05,-0.002,15.8
408,-2.9184e-05,-0.004,15.8
409,-2.9182e-05,-0.002,15.8
410,-2.9180000000000002e-05,-0.002,16.0
411,-2.9178e-05,-0.004,15.8
412,-2.9176e-05,-0.004,16.0
413,-2.9174000000000002e-05,-0.004,16.0
414,-2.9172e-05,-0.004,16.0
415,-2.917e-05,-0.004,16.0
416,-2.9168e-05,-0.004,16.0
417,-2.9166e-05,-0.002,16.0
418,-2.9164e-05,-0.004,16.2
419,-2.9162e-05,-0.004,16.0
420,-2.9160000000000002e-05,-0.006,16.2
421,-2.9158e-05,-0.004,16.0
422,-2.9156e-05,-0.004,16.2
423,-2.9154e-05,-0.002,16.2
