,X,CH1
326,7.275200000000001e-05,16.3
327,7.2754e-05,16.1
328,7.2756e-05,16.1
329,7.275800000000001e-05,16.3
330,7.276e-05,16.3
331,7.2762e-05,16.3
332,7.276400000000001e-05,16.3
333,7.2766e-05,16.3
334,7.2768e-05,16.3
335,7.277000000000001e-05,16.3
336,7.2772e-05,16.3
337,7.2774e-05,16.3
338,7.277600000000001e-05,16.1
339,7.2778e-05,16.3
340,7.278e-05,16.3
341,7.278200000000001e-05,16.3
342,7.2784e-05,16.3
343,7.2786e-05,16.3
344,7.278800000000001e-05,16.3
345,7.279e-05,16.3
346,7.2792e-05,16.3
347,7.279400000000001e-05,16.3
348,7.2796e-05,16.3
349,7.2798e-05,16.5
350,7.280000000000001e-05,16.3
351,7.2802e-05,16.3
352,7.2804e-05,16.3
353,7.280600000000001e-05,16.3
354,7.2808e-05,16.1
355,7.281e-05,16.3
356,7.281200000000001e-05,16.3
357,7.2814e-05,16.3
358,7.2816e-05,16.3
359,7.2818e-05,16.3
360,7.282000000000001e-05,16.3
361,7.2822e-05,16.3
362,7.2824e-05,16.3
363,7.282600000000001e-05,16.3
364,7.2828e-05,16.3
365,7.283e-05,16.3
366,7.283200000000001e-05,16.3
367,7.2834e-05,16.3
368,7.2836e-05,16.1
369,7.283800000000001e-05,16.3
370,7.284e-05,16.3
371,7.2842e-05,16.3
372,7.284400000000001e-05,16.3
373,7.2846e-05,16.5
374,7.2848e-05,16.3
375,7.285000000000001e-05,16.3
376,7.2852e-05,16.3
377,7.2854e-05,16.3
378,7.285600000000001e-05,16.3
379,7.2858e-05,16.3
380,7.286e-05,16.3
381,7.286200000000001e-05,16.5
382,7.2864e-05,16.3
383,7.2866e-05,16.3
384,7.286800000000001e-05,16.3
385,7.287e-05,16.3
386,7.2872e-05,16.1
387,7.287400000000001e-05,16.3
388,7.2876e-05,16.3
389,7.2878e-05,16.3
390,7.288000000000001e-05,16.3
391,7.2882e-05,16.3
392,7.2884e-05,16.3
393,7.2886e-05,16.3
394,7.288800000000001e-05,16.1
395,7.289e-05,16.3
396,7.2892e-05,16.3
397,7.289400000000001e-05,16.3
398,7.2896e-05,16.3
399,7.2898e-05,16.1
400,7.290000000000001e-05,16.3
401,7.2902e-05,16.1
402,7.2904e-05,16.1
403,7.290600000000001e-05,16.3
404,7.2908e-05,16.1
405,7.291e-05,16.5
406,7.291200000000001e-05,16.3
407,7.2914e-05,16.3
408,7.2916e-05,16.3
409,7.291800000000001e-05,16.1
410,7.292e-05,16.1
411,7.2922e-05,16.1
412,7.292400000000001e-05,16.3
413,7.2926e-05,16.3
414,7.2928e-05,16.3
415,7.293000000000001e-05,16.3
416,7.2932e-05,16.3
417,7.2934e-05,16.3
418,7.293600000000001e-05,16.3
419,7.2938e-05,16.3
420,7.294e-05,16.3
421,7.294200000000001e-05,16.3
422,7.2944e-05,16.3
423,7.2946e-05,16.3
424,7.294800000000001e-05,16.1
425,7.295e-05,16.3
426,7.2952e-05,16.1
427,7.2954e-05,16.3
428,7.295600000000001e-05,16.3
429,7.2958e-05,16.3
430,7.296e-05,16.3
431,7.296200000000001e-05,16.3
432,7.2964e-05,16.3
433,7.2966e-05,16.3
434,7.296800000000001e-05,16.3
435,7.297e-05,16.3
436,7.2972e-05,16.3
437,7.297400000000001e-05,16.5
438,7.2976e-05,16.3
439,7.2978e-05,16.1
440,7.298000000000001e-05,16.3
441,7.2982e-05,16.3
442,7.2984e-05,16.3
443,7.298600000000001e-05,16.3
444,7.2988e-05,16.3
445,7.299e-05,16.3
446,7.299200000000001e-05,16.3
447,7.2994e-05,16.3
448,7.2996e-05,16.3
449,7.299800000000001e-05,16.3
450,7.3e-05,16.3
451,7.3002e-05,16.3
452,7.300400000000001e-05,16.3
453,7.3006e-05,16.3
454,7.3008e-05,16.3
455,7.301000000000001e-05,16.3
456,7.3012e-05,16.3
457,7.3014e-05,16.3
458,7.301600000000001e-05,16.1
459,7.3018e-05,16.3
460,7.302e-05,16.3
461,7.3022e-05,16.3
462,7.302400000000001e-05,16.3
463,7.3026e-05,16.1
464,7.3028e-05,16.3
465,7.303000000000001e-05,16.3
466,7.3032e-05,16.3
467,7.3034e-05,16.3
468,7.303600000000001e-05,16.3
469,7.3038e-05,16.3
470,7.304e-05,16.5
471,7.304200000000001e-05,16.1
472,7.3044e-05,16.3
473,7.3046e-05,16.3
474,7.304800000000001e-05,16.3
475,7.305e-05,16.3
476,7.3052e-05,16.3
477,7.305400000000001e-05,16.3
478,7.3056e-05,16.3
479,7.3058e-05,16.1
480,7.306000000000001e-05,16.3
481,7.3062e-05,16.3
482,7.3064e-05,16.3
483,7.306600000000001e-05,16.3
484,7.3068e-05,16.3
485,7.307e-05,16.5
486,7.307200000000001e-05,16.3
487,7.3074e-05,16.1
488,7.3076e-05,16.3
489,7.307800000000001e-05,16.1
490,7.308e-05,16.3
491,7.3082e-05,16.1
492,7.308400000000001e-05,16.3
493,7.3086e-05,16.3
494,7.3088e-05,16.3
495,7.309e-05,16.3
496,7.3092e-05,16.3
497,7.3094e-05,16.3
498,7.3096e-05,16.1
499,7.309800000000001e-05,16.3
500,7.31e-05,16.3
501,7.3102e-05,16.5
502,7.310400000000001e-05,16.3
503,7.3106e-05,16.3
504,7.3108e-05,16.3
505,7.311000000000001e-05,16.3
506,7.3112e-05,16.3
507,7.3114e-05,16.3
508,7.311600000000001e-05,16.3
509,7.3118e-05,16.3
510,7.312e-05,16.3
511,7.312200000000001e-05,16.3
512,7.3124e-05,16.3
513,7.3126e-05,16.3
514,7.312800000000001e-05,16.3
515,7.313e-05,16.3
516,7.3132e-05,16.3
517,7.313400000000001e-05,16.3
518,7.3136e-05,16.3
519,7.3138e-05,16.3
520,7.314000000000001e-05,16.3
521,7.3142e-05,16.3
522,7.3144e-05,16.1
523,7.314600000000001e-05,16.3
524,7.3148e-05,16.3
525,7.315e-05,16.5
526,7.315200000000001e-05,16.3
527,7.3154e-05,16.3
528,7.3156e-05,16.3
529,7.3158e-05,16.3
530,7.316000000000001e-05,16.3
531,7.3162e-05,16.3
532,7.3164e-05,16.3
533,7.316600000000001e-05,16.3
534,7.3168e-05,16.3
535,7.317e-05,16.3
536,7.317200000000001e-05,16.1
537,7.3174e-05,16.3
538,7.3176e-05,16.3
539,7.317800000000001e-05,16.3
540,7.318e-05,16.3
541,7.3182e-05,16.3
542,7.318400000000001e-05,16.1
543,7.3186e-05,16.3
544,7.3188e-05,16.3
545,7.319000000000001e-05,16.3
