,X,CH1
341,-8.930000000000001e-06,0.0
342,-8.88e-06,-0.004
343,-8.829999999999998e-06,-0.012
344,-8.78e-06,-0.004
345,-8.73e-06,-0.012
346,-8.679999999999998e-06,-0.008
347,-8.63e-06,0.0
348,-8.58e-06,-0.008
349,-8.529999999999998e-06,0.0
350,-8.48e-06,-0.004
351,-8.429999999999999e-06,0.0
352,-8.379999999999998e-06,0.0
353,-8.33e-06,-0.008
354,-8.279999999999999e-06,-0.168
355,-8.23e-06,0.18
356,-8.18e-06,-0.124
357,-8.129999999999998e-06,0.144
358,-8.08e-06,0.072
359,-8.03e-06,-0.036
360,-7.979999999999998e-06,-0.012
361,-7.93e-06,0.036
362,-7.879999999999999e-06,0.004
363,-7.829999999999998e-06,0.024
364,-7.78e-06,0.024
365,-7.729999999999999e-06,0.012
366,-7.680000000000001e-06,0.024
367,-7.63e-06,0.016
368,-7.579999999999999e-06,0.024
369,-7.530000000000001e-06,0.032
370,-7.4799999999999995e-06,0.024
371,-7.429999999999998e-06,0.032
372,-7.3800000000000005e-06,0.028
373,-7.329999999999999e-06,0.036
374,-7.279999999999998e-06,0.032
375,-7.23e-06,0.04
376,-7.179999999999999e-06,0.036
377,-7.129999999999998e-06,0.044
378,-7.08e-06,0.04
379,-7.029999999999999e-06,0.048
380,-6.980000000000001e-06,0.044
381,-6.93e-06,0.052
382,-6.8799999999999985e-06,0.048
383,-6.830000000000001e-06,0.056
384,-6.7799999999999995e-06,0.048
385,-6.729999999999998e-06,0.06
386,-6.68e-06,0.052
387,-6.629999999999999e-06,0.064
388,-6.579999999999998e-06,0.056
389,-6.53e-06,0.068
390,-6.479999999999999e-06,0.06
391,-6.430000000000001e-06,0.068
392,-6.38e-06,0.064
393,-6.329999999999999e-06,0.072
394,-6.280000000000001e-06,0.064
395,-6.23e-06,0.076
396,-6.1799999999999984e-06,0.072
397,-6.130000000000001e-06,0.08
398,-6.079999999999999e-06,0.072
399,-6.029999999999998e-06,0.084
400,-5.98e-06,0.076
401,-5.929999999999999e-06,0.084
402,-5.879999999999998e-06,0.08
403,-5.83e-06,0.088
404,-5.779999999999999e-06,0.084
405,-5.730000000000001e-06,0.092
406,-5.68e-06,0.088
407,-5.629999999999999e-06,0.096
408,-5.580000000000001e-06,0.092
409,-5.5299999999999996e-06,0.1
410,-5.479999999999998e-06,0.092
411,-5.4300000000000005e-06,0.104
412,-5.379999999999999e-06,0.096
413,-5.329999999999998e-06,0.104
414,-5.28e-06,0.1
415,-5.229999999999999e-06,0.112
416,-5.180000000000001e-06,0.104
417,-5.13e-06,0.112
418,-5.079999999999999e-06,0.108
419,-5.030000000000001e-06,0.116
420,-4.98e-06,0.108
421,-4.9299999999999985e-06,0.12
422,-4.880000000000001e-06,0.112
423,-4.8299999999999995e-06,0.124
424,-4.779999999999998e-06,0.116
425,-4.7300000000000005e-06,0.124
426,-4.679999999999999e-06,0.12
427,-4.629999999999998e-06,0.128
428,-4.58e-06,0.124
429,-4.529999999999999e-06,0.132
430,-4.480000000000001e-06,0.124
431,-4.43e-06,0.136
432,-4.379999999999999e-06,0.14
433,-4.330000000000001e-06,0.128
434,-4.28e-06,0.132
435,-4.2299999999999985e-06,0.14
436,-4.180000000000001e-06,0.136
437,-4.129999999999999e-06,0.144
438,-4.079999999999998e-06,0.14
439,-4.03e-06,0.148
440,-3.979999999999999e-06,0.144
441,-3.929999999999998e-06,0.152
442,-3.88e-06,0.144
443,-3.829999999999999e-06,0.152
444,-3.780000000000001e-06,0.148
445,-3.73e-06,0.16
446,-3.6799999999999986e-06,0.152
447,-3.630000000000001e-06,0.16
448,-3.5799999999999996e-06,0.152
449,-3.5299999999999984e-06,0.164
450,-3.4800000000000006e-06,0.164
451,-3.4299999999999993e-06,0.156
452,-3.379999999999998e-06,0.16
453,-3.3300000000000003e-06,0.172
454,-3.279999999999999e-06,0.164
455,-3.2300000000000013e-06,0.172
456,-3.18e-06,0.164
457,-3.129999999999999e-06,0.176
458,-3.080000000000001e-06,0.18
459,-3.03e-06,0.168
460,-2.9799999999999986e-06,0.172
461,-2.9300000000000007e-06,0.184
462,-2.8799999999999995e-06,0.176
463,-2.8299999999999983e-06,0.184
464,-2.7800000000000005e-06,0.18
465,-2.7299999999999993e-06,0.188
466,-2.679999999999998e-06,0.18
467,-2.6300000000000002e-06,0.192
468,-2.579999999999999e-06,0.184
469,-2.530000000000001e-06,0.196
470,-2.48e-06,0.188
471,-2.4299999999999988e-06,0.196
472,-2.380000000000001e-06,0.188
473,-2.3299999999999997e-06,0.204
474,-2.2799999999999985e-06,0.192
475,-2.2300000000000007e-06,0.204
476,-2.1799999999999995e-06,0.196
477,-2.1299999999999982e-06,0.204
478,-2.0800000000000004e-06,0.2
479,-2.029999999999999e-06,0.208
480,-1.979999999999998e-06,0.204
481,-1.93e-06,0.212
482,-1.879999999999999e-06,0.204
483,-1.8300000000000011e-06,0.216
484,-1.78e-06,0.208
485,-1.7299999999999987e-06,0.22
486,-1.6800000000000009e-06,0.212
487,-1.6299999999999996e-06,0.224
488,-1.5799999999999984e-06,0.212
489,-1.5300000000000006e-06,0.224
490,-1.4799999999999994e-06,0.216
491,-1.4299999999999982e-06,0.228
492,-1.3800000000000003e-06,0.22
493,-1.3299999999999991e-06,0.232
494,-1.2800000000000013e-06,0.224
495,-1.23e-06,0.232
496,-1.1799999999999989e-06,0.224
497,-1.130000000000001e-06,0.236
498,-1.0799999999999998e-06,0.228
499,-1.0299999999999986e-06,0.24
500,-9.800000000000008e-07,0.228
501,-9.299999999999996e-07,0.24
502,-8.799999999999984e-07,0.244
503,-8.300000000000005e-07,0.232
504,-7.799999999999993e-07,0.236
505,-7.299999999999981e-07,0.248
506,-6.800000000000003e-07,0.24
507,-6.29999999999999e-07,0.252
508,-5.800000000000012e-07,0.24
509,-5.3e-07,0.256
510,-4.799999999999988e-07,0.244
511,-4.3000000000000097e-07,0.256
512,-3.7999999999999975e-07,0.252
513,-3.2999999999999853e-07,0.144
514,-2.800000000000007e-07,0.232
515,-2.299999999999995e-07,0.256
516,-1.7999999999999828e-07,0.244
517,-1.3000000000000045e-07,0.26
518,-7.999999999999923e-08,-0.528
519,-3.000000000000141e-08,0.456
520,1.999999999999981e-08,-0.528
521,7.000000000000102e-08,0.42
522,1.1999999999999885e-07,0.344
523,1.7000000000000007e-07,-0.38
524,2.2000000000000128e-07,-0.296
525,2.699999999999991e-07,0.24
526,3.200000000000003e-07,0.168
527,3.7000000000000154e-07,-0.2
528,4.1999999999999937e-07,0.124
529,4.700000000000006e-07,-0.136
530,5.200000000000018e-07,-0.108
531,5.699999999999996e-07,0.084
532,6.200000000000008e-07,0.06
533,6.699999999999987e-07,-0.076
534,7.199999999999999e-07,0.044
535,7.700000000000011e-07,-0.052
536,8.199999999999989e-07,-0.04
537,8.700000000000001e-07,0.024
538,9.200000000000014e-07,0.02
539,9.699999999999992e-07,-0.028
540,1.0200000000000004e-06,0.016
541,1.0700000000000016e-06,-0.02
542,1.1199999999999994e-06,-0.02
543,1.1700000000000007e-06,0.004
544,1.2199999999999985e-06,0.004
545,1.2699999999999997e-06,-0.016
546,1.320000000000001e-06,-0.012
547,1.3699999999999987e-06,0.004
548,1.42e-06,-0.012
549,1.4700000000000012e-06,0.0
550,1.519999999999999e-06,0.0
551,1.5700000000000002e-06,-0.008
552,1.6200000000000014e-06,-0.008
553,1.6699999999999993e-06,0.0
554,1.7200000000000005e-06,0.0
555,1.7700000000000017e-06,-0.008
556,1.8199999999999995e-06,0.0
557,1.8700000000000007e-06,-0.008
558,1.9199999999999986e-06,-0.008
559,1.9699999999999998e-06,0.0
560,2.020000000000001e-06,-0.008
561,2.069999999999999e-06,0.0
562,2.12e-06,0.0
563,2.1700000000000012e-06,-0.008
564,2.219999999999999e-06,-0.008
565,2.2700000000000003e-06,0.0
566,2.3200000000000015e-06,-0.008
567,2.3699999999999993e-06,0.0
568,2.4200000000000005e-06,-0.008
569,2.4700000000000018e-06,0.0
570,2.5199999999999996e-06,-0.008
571,2.570000000000001e-06,-0.004
572,2.6199999999999986e-06,-0.008
573,2.67e-06,0.0
574,2.720000000000001e-06,-0.008
575,2.769999999999999e-06,0.0
576,2.82e-06,-0.008
577,2.8700000000000013e-06,0.0
578,2.919999999999999e-06,-0.008
579,2.9700000000000004e-06,0.0
580,3.0200000000000016e-06,-0.008
581,3.0699999999999994e-06,0.0
582,3.1200000000000006e-06,-0.004
583,3.1699999999999984e-06,-0.008
584,3.2199999999999997e-06,-0.008
585,3.270000000000001e-06,0.0
586,3.3199999999999987e-06,-0.004
587,3.37e-06,-0.008
588,3.420000000000001e-06,-0.008
589,3.469999999999999e-06,0.0
590,3.52e-06,-0.008
591,3.5700000000000014e-06,0.0
592,3.6199999999999992e-06,-0.008
593,3.6700000000000004e-06,0.0
594,3.7200000000000017e-06,0.0
595,3.7699999999999995e-06,-0.008
596,3.820000000000001e-06,-0.008
597,3.8699999999999985e-06,0.0
598,3.92e-06,-0.008
599,3.970000000000001e-06,0.0
600,4.019999999999999e-06,-0.004
601,4.07e-06,-0.008
602,4.120000000000001e-06,-0.008
603,4.169999999999999e-06,0.0
604,4.22e-06,-0.004
605,4.2700000000000015e-06,-0.008
606,4.319999999999999e-06,-0.008
607,4.3700000000000005e-06,0.0
608,4.420000000000002e-06,-0.008
609,4.4699999999999996e-06,0.0
610,4.520000000000001e-06,-0.004
611,4.569999999999999e-06,-0.008
612,4.62e-06,-0.008
613,4.670000000000001e-06,0.0
614,4.720000000000002e-06,0.0
615,4.769999999999997e-06,-0.008
616,4.819999999999998e-06,-0.004
617,4.869999999999999e-06,-0.008
618,4.92e-06,-0.008
619,4.9700000000000015e-06,0.0
620,5.020000000000003e-06,-0.008
621,5.069999999999997e-06,0.0
622,5.119999999999998e-06,-0.008
623,5.17e-06,-0.004
624,5.220000000000001e-06,-0.008
625,5.270000000000002e-06,0.0
626,5.320000000000003e-06,-0.008
627,5.369999999999998e-06,0.0
628,5.419999999999999e-06,-0.008
629,5.47e-06,-0.004
630,5.520000000000001e-06,-0.008
631,5.5700000000000026e-06,0.0
632,5.619999999999997e-06,-0.004
633,5.669999999999998e-06,-0.008
634,5.7199999999999994e-06,-0.008
635,5.770000000000001e-06,0.0
636,5.820000000000002e-06,-0.008
637,5.870000000000003e-06,0.0
638,5.9199999999999975e-06,-0.008
639,5.969999999999999e-06,-0.004
640,6.02e-06,-0.008
641,6.070000000000001e-06,-0.004
642,6.120000000000002e-06,-0.008
643,6.169999999999997e-06,-0.004
644,6.219999999999998e-06,-0.012
645,6.269999999999999e-06,0.0
646,6.3200000000000005e-06,-0.004
647,6.370000000000002e-06,-0.008
648,6.420000000000003e-06,-0.008
649,6.469999999999997e-06,-0.004
650,6.5199999999999986e-06,-0.008
651,6.57e-06,0.0
652,6.620000000000001e-06,-0.004
653,6.670000000000002e-06,-0.008
654,6.719999999999997e-06,-0.004
655,6.769999999999998e-06,-0.008
656,6.819999999999999e-06,-0.008
657,6.87e-06,0.0
658,6.9200000000000015e-06,-0.008
659,6.970000000000003e-06,-0.004
660,7.019999999999997e-06,-0.008
661,7.069999999999998e-06,0.0
662,7.12e-06,-0.004
663,7.170000000000001e-06,-0.008
664,7.220000000000002e-06,-0.008
665,7.270000000000003e-06,-0.004
666,7.319999999999998e-06,-0.004
667,7.369999999999999e-06,-0.012
668,7.42e-06,-0.012
669,7.470000000000001e-06,-0.004
670,7.5200000000000025e-06,-0.012
671,7.569999999999997e-06,-0.004
672,7.619999999999998e-06,-0.004
673,7.67e-06,-0.012
674,7.72e-06,-0.008
675,7.770000000000002e-06,0.0
676,7.820000000000003e-06,-0.004
677,7.869999999999997e-06,0.0
678,7.919999999999999e-06,0.0
679,7.97e-06,-0.004
680,8.020000000000001e-06,0.0
681,8.070000000000002e-06,-0.008
682,8.119999999999997e-06,0.0
683,8.169999999999998e-06,-0.008
684,8.22e-06,-0.004
685,8.27e-06,-0.012
686,8.320000000000002e-06,-0.012
687,8.370000000000003e-06,-0.004
688,8.419999999999997e-06,-0.012
689,8.469999999999999e-06,-0.004
690,8.52e-06,-0.004
691,8.570000000000001e-06,-0.012
692,8.620000000000002e-06,-0.008
693,8.669999999999997e-06,0.0
694,8.719999999999998e-06,0.0
695,8.769999999999999e-06,-0.008
696,8.82e-06,0.0
697,8.870000000000001e-06,-0.008
698,8.920000000000003e-06,-0.004
699,8.969999999999997e-06,0.0
700,9.019999999999998e-06,-0.008
701,9.07e-06,0.0
702,9.12e-06,-0.004
703,9.170000000000002e-06,-0.008
704,9.220000000000003e-06,-0.004
705,9.269999999999998e-06,-0.012
706,9.319999999999999e-06,-0.012
707,9.37e-06,-0.004
708,9.420000000000001e-06,-0.012
709,9.470000000000003e-06,-0.004
710,9.519999999999997e-06,-0.008
711,9.569999999999998e-06,0.0
712,9.62e-06,-0.008
713,9.67e-06,0.0
714,9.720000000000002e-06,-0.004
715,9.770000000000003e-06,0.0
716,9.819999999999997e-06,0.0
717,9.869999999999999e-06,-0.008
718,9.92e-06,0.0
719,9.970000000000001e-06,-0.008
720,1.0020000000000002e-05,-0.008
721,1.0069999999999997e-05,0.0
722,1.0119999999999998e-05,-0.004
723,1.017e-05,-0.008
724,1.022e-05,-0.004
725,1.0270000000000002e-05,-0.012
726,1.0320000000000003e-05,-0.008
727,1.0369999999999997e-05,-0.004
728,1.0419999999999998e-05,-0.008
729,1.047e-05,0.0
730,1.0520000000000001e-05,-0.008
731,1.0570000000000002e-05,0.0
732,1.0619999999999997e-05,-0.004
733,1.0669999999999998e-05,0.004
734,1.0719999999999999e-05,0.0
735,1.077e-05,-0.004
736,1.0820000000000001e-05,-0.004
737,1.0870000000000003e-05,0.004
738,1.0919999999999997e-05,0.0
739,1.0969999999999998e-05,-0.008
740,1.102e-05,0.0
741,1.107e-05,-0.008
742,1.1120000000000002e-05,-0.008
743,1.1169999999999996e-05,-0.004
744,1.1219999999999998e-05,-0.004
745,1.1269999999999999e-05,-0.008
746,1.132e-05,-0.008
747,1.1370000000000001e-05,-0.004
748,1.1420000000000002e-05,-0.008
749,1.1469999999999997e-05,0.0
750,1.1519999999999998e-05,0.0
751,1.157e-05,-0.008
752,1.162e-05,0.0
753,1.1670000000000002e-05,-0.004
754,1.1720000000000003e-05,0.16
755,1.1769999999999997e-05,-0.168
756,1.1819999999999999e-05,0.18
757,1.187e-05,-0.124
758,1.1920000000000001e-05,0.064
759,1.1970000000000002e-05,-0.036
760,1.2019999999999997e-05,-0.012
761,1.2069999999999998e-05,0.036
762,1.212e-05,0.004
763,1.217e-05,0.028
764,1.2220000000000002e-05,0.024
765,1.2270000000000003e-05,0.012
766,1.2319999999999997e-05,0.016
767,1.2369999999999998e-05,0.028
768,1.242e-05,0.024
769,1.2470000000000001e-05,0.032
770,1.2520000000000002e-05,0.032
771,1.2569999999999997e-05,0.024
772,1.2619999999999998e-05,0.028
773,1.2669999999999999e-05,0.04
774,1.272e-05,0.032
775,1.2770000000000001e-05,0.04
776,1.2820000000000003e-05,0.036
777,1.2869999999999997e-05,0.044
778,1.2919999999999998e-05,0.04
779,1.297e-05,0.048
780,1.302e-05,0.044
781,1.3070000000000002e-05,0.052
782,1.3119999999999996e-05,0.044
783,1.3169999999999998e-05,0.056
784,1.3219999999999999e-05,0.048
785,1.327e-05,0.06
786,1.3320000000000001e-05,0.052
787,1.3370000000000002e-05,0.064
788,1.3419999999999997e-05,0.064
789,1.3469999999999998e-05,0.056
790,1.352e-05,0.06
791,1.357e-05,0.072
792,1.3620000000000002e-05,0.064
793,1.3670000000000003e-05,0.072
794,1.3719999999999997e-05,0.068
795,1.3769999999999999e-05,0.076
796,1.382e-05,0.072
797,1.3870000000000001e-05,0.08
798,1.3920000000000002e-05,0.076
799,1.3969999999999997e-05,0.084
800,1.4019999999999998e-05,0.084
801,1.4069999999999999e-05,0.076
802,1.412e-05,0.08
803,1.4170000000000002e-05,0.092
804,1.4220000000000003e-05,0.084
805,1.4269999999999997e-05,0.092
806,1.4319999999999998e-05,0.088
807,1.437e-05,0.096
808,1.4420000000000001e-05,0.088
809,1.4470000000000002e-05,0.1
810,1.4519999999999997e-05,0.104
811,1.4569999999999998e-05,0.092
812,1.4619999999999999e-05,0.096
813,1.467e-05,0.108
814,1.4720000000000001e-05,0.1
815,1.4770000000000003e-05,0.108
816,1.4819999999999997e-05,0.104
817,1.4869999999999998e-05,0.112
818,1.492e-05,0.108
819,1.497e-05,0.116
820,1.5020000000000002e-05,0.108
821,1.5069999999999996e-05,0.12
822,1.5119999999999998e-05,0.116
823,1.5169999999999999e-05,0.124
824,1.522e-05,0.116
825,1.527e-05,0.124
