,X,CH2
267,-1.263e-05,11.8
268,-1.258e-05,11.8
269,-1.2529999999999999e-05,8.8
270,-1.2479999999999999e-05,8.6
271,-1.243e-05,6.4
272,-1.238e-05,6.6
273,-1.2329999999999999e-05,5.6
274,-1.228e-05,5.4
275,-1.223e-05,6.4
276,-1.2179999999999999e-05,6.4
277,-1.2129999999999999e-05,9.0
278,-1.208e-05,9.2
279,-1.203e-05,-0.2
280,-1.1979999999999999e-05,-0.2
281,-1.193e-05,0.6
282,-1.188e-05,-0.2
283,-1.1829999999999999e-05,0.6
284,-1.1779999999999999e-05,0.0
285,-1.173e-05,0.6
