,X,CH1,CH2,I
16885,4.5270000000000005e-05,-0.016,29.6,-0.32
16886,4.5272e-05,-0.016,29.6,-0.32
16887,4.5274e-05,-0.016,29.6,-0.32
16888,4.5276000000000005e-05,-0.016,29.6,-0.32
16889,4.5278e-05,-0.016,29.6,-0.32
16890,4.528000000000001e-05,-0.016,29.6,-0.32
16891,4.5282000000000005e-05,-0.016,29.6,-0.32
16892,4.5284e-05,-0.016,29.6,-0.32
16893,4.5286000000000007e-05,-0.016,29.6,-0.32
16894,4.5288000000000004e-05,-0.016,29.6,-0.32
16895,4.529e-05,-0.016,29.6,-0.32
16896,4.5292000000000006e-05,-0.016,29.6,-0.32
16897,4.5294000000000004e-05,-0.016,29.6,-0.32
16898,4.5296e-05,-0.016,29.6,-0.32
16899,4.5298000000000006e-05,-0.016,29.6,-0.32
16900,4.53e-05,-0.016,29.6,-0.32
16901,4.5302e-05,-0.016,29.6,-0.32
16902,4.5304000000000005e-05,-0.016,29.6,-0.32
16903,4.5306e-05,-0.016,29.6,-0.32
16904,4.5308e-05,-0.016,29.6,-0.32
16905,4.5310000000000005e-05,-0.016,29.6,-0.32
16906,4.5312e-05,-0.024,29.6,-0.48
16907,4.531400000000001e-05,-0.016,29.6,-0.32
16908,4.5316000000000005e-05,-0.016,29.6,-0.32
16909,4.5318e-05,-0.016,29.6,-0.32
16910,4.5320000000000007e-05,-0.016,29.6,-0.32
16911,4.5322000000000004e-05,-0.024,29.6,-0.48
16912,4.5324e-05,-0.016,29.6,-0.32
16913,4.5326000000000006e-05,-0.016,29.6,-0.32
16914,4.5328000000000004e-05,-0.016,29.6,-0.32
16915,4.533e-05,-0.016,29.6,-0.32
16916,4.5332000000000006e-05,-0.016,29.6,-0.32
16917,4.5334e-05,-0.016,29.6,-0.32
16918,4.5336e-05,-0.016,29.6,-0.32
16919,4.5338000000000005e-05,-0.016,29.6,-0.32
16920,4.534e-05,-0.016,29.6,-0.32
16921,4.5342e-05,-0.016,29.6,-0.32
16922,4.5344000000000005e-05,-0.024,29.6,-0.48
16923,4.5346e-05,-0.016,29.6,-0.32
16924,4.534800000000001e-05,-0.016,29.6,-0.32
16925,4.5350000000000005e-05,-0.016,29.6,-0.32
16926,4.5352e-05,-0.016,29.6,-0.32
16927,4.5354000000000007e-05,-0.024,29.6,-0.48
16928,4.5356000000000004e-05,-0.016,29.6,-0.32
16929,4.5358e-05,-0.016,29.6,-0.32
16930,4.5360000000000006e-05,-0.016,29.6,-0.32
16931,4.5362000000000004e-05,-0.024,29.6,-0.48
16932,4.5364e-05,-0.016,29.6,-0.32
16933,4.5366000000000006e-05,-0.016,29.6,-0.32
16934,4.5368e-05,-0.016,29.6,-0.32
16935,4.537e-05,-0.016,29.6,-0.32
16936,4.5372000000000005e-05,-0.016,29.6,-0.32
16937,4.5374e-05,-0.016,29.6,-0.32
16938,4.5376e-05,-0.016,29.6,-0.32
16939,4.5378000000000005e-05,-0.016,29.6,-0.32
16940,4.538e-05,-0.016,29.6,-0.32
16941,4.538200000000001e-05,-0.016,29.6,-0.32
16942,4.5384000000000005e-05,-0.016,29.6,-0.32
16943,4.5386e-05,-0.016,29.6,-0.32
16944,4.5388000000000007e-05,-0.016,29.6,-0.32
16945,4.5390000000000004e-05,-0.016,29.6,-0.32
16946,4.5392e-05,-0.024,29.6,-0.48
16947,4.5394000000000006e-05,-0.016,29.6,-0.32
16948,4.5396000000000004e-05,-0.016,29.6,-0.32
16949,4.5398e-05,-0.016,29.6,-0.32
16950,4.5400000000000006e-05,-0.016,29.6,-0.32
16951,4.5402000000000003e-05,-0.024,29.6,-0.48
16952,4.5404e-05,-0.016,29.6,-0.32
16953,4.5406000000000005e-05,-0.016,29.6,-0.32
16954,4.5408e-05,-0.016,29.6,-0.32
16955,4.541e-05,-0.016,29.6,-0.32
16956,4.5412000000000005e-05,-0.016,29.6,-0.32
16957,4.5414e-05,-0.016,29.6,-0.32
16958,4.541600000000001e-05,-0.016,29.6,-0.32
16959,4.5418000000000005e-05,-0.016,29.6,-0.32
16960,4.542e-05,-0.016,29.6,-0.32
16961,4.5422000000000007e-05,-0.024,29.6,-0.48
16962,4.5424000000000004e-05,-0.024,29.6,-0.48
16963,4.5426e-05,-0.016,29.6,-0.32
16964,4.5428000000000006e-05,-0.016,29.6,-0.32
16965,4.5430000000000004e-05,-0.024,29.6,-0.48
16966,4.5432e-05,-0.016,29.6,-0.32
16967,4.5434000000000006e-05,-0.016,29.6,-0.32
16968,4.5436000000000003e-05,-0.016,29.6,-0.32
16969,4.5438e-05,-0.016,29.6,-0.32
16970,4.5440000000000005e-05,-0.024,29.6,-0.48
16971,4.5442e-05,-0.016,29.6,-0.32
16972,4.5444e-05,-0.016,29.6,-0.32
16973,4.5446000000000005e-05,-0.016,29.6,-0.32
16974,4.5448e-05,-0.016,29.6,-0.32
16975,4.545000000000001e-05,-0.024,29.6,-0.48
16976,4.5452000000000005e-05,-0.016,29.6,-0.32
16977,4.5454e-05,-0.016,29.6,-0.32
16978,4.5456000000000007e-05,-0.016,29.6,-0.32
16979,4.5458000000000004e-05,-0.016,29.6,-0.32
16980,4.546e-05,-0.016,29.6,-0.32
16981,4.5462000000000006e-05,-0.016,29.6,-0.32
16982,4.5464000000000004e-05,-0.016,29.6,-0.32
16983,4.5466e-05,-0.016,29.6,-0.32
16984,4.5468000000000006e-05,-0.016,29.6,-0.32
16985,4.5470000000000003e-05,-0.016,29.6,-0.32
16986,4.5472e-05,-0.016,29.6,-0.32
16987,4.5474000000000005e-05,-0.016,29.6,-0.32
16988,4.5476e-05,-0.016,29.6,-0.32
16989,4.5478e-05,-0.016,29.6,-0.32
16990,4.5480000000000005e-05,-0.016,29.6,-0.32
16991,4.5482e-05,-0.016,29.6,-0.32
16992,4.548400000000001e-05,-0.016,29.6,-0.32
16993,4.5486000000000005e-05,-0.016,29.6,-0.32
16994,4.5488e-05,-0.024,29.6,-0.48
16995,4.549000000000001e-05,-0.024,29.6,-0.48
16996,4.5492000000000004e-05,-0.016,29.6,-0.32
16997,4.5494e-05,-0.016,29.6,-0.32
16998,4.5496000000000006e-05,-0.016,29.6,-0.32
16999,4.5498000000000004e-05,-0.016,29.6,-0.32
17000,4.55e-05,-0.024,29.6,-0.48
17001,4.5502000000000006e-05,-0.016,29.6,-0.32
17002,4.5504000000000003e-05,-0.016,29.6,-0.32
17003,4.5506e-05,-0.016,29.6,-0.32
17004,4.5508000000000005e-05,-0.016,29.6,-0.32
17005,4.551e-05,-0.016,29.6,-0.32
17006,4.5512e-05,-0.024,29.6,-0.48
17007,4.5514000000000005e-05,-0.016,29.6,-0.32
17008,4.5516e-05,-0.016,29.6,-0.32
17009,4.551800000000001e-05,-0.016,29.6,-0.32
17010,4.5520000000000005e-05,-0.016,29.6,-0.32
17011,4.5522e-05,-0.016,29.6,-0.32
17012,4.552400000000001e-05,-0.016,29.6,-0.32
17013,4.5526000000000004e-05,-0.016,29.6,-0.32
17014,4.5528e-05,-0.016,29.6,-0.32
17015,4.5530000000000006e-05,-0.016,29.6,-0.32
17016,4.5532000000000004e-05,-0.016,29.6,-0.32
17017,4.5534e-05,-0.016,29.6,-0.32
17018,4.5536000000000006e-05,-0.016,29.6,-0.32
17019,4.5538000000000003e-05,-0.016,29.6,-0.32
17020,4.554e-05,-0.024,29.6,-0.48
17021,4.5542000000000005e-05,-0.016,29.6,-0.32
17022,4.5544e-05,-0.016,29.6,-0.32
17023,4.5546e-05,-0.016,29.6,-0.32
17024,4.5548000000000005e-05,-0.016,29.6,-0.32
17025,4.555e-05,-0.016,29.6,-0.32
17026,4.555200000000001e-05,-0.016,29.6,-0.32
17027,4.5554000000000005e-05,-0.016,29.6,-0.32
17028,4.5556e-05,-0.016,29.6,-0.32
17029,4.555800000000001e-05,-0.016,29.6,-0.32
17030,4.5560000000000004e-05,-0.016,29.6,-0.32
17031,4.5562e-05,-0.016,29.6,-0.32
17032,4.5564000000000006e-05,-0.016,29.6,-0.32
17033,4.5566000000000004e-05,-0.016,29.6,-0.32
17034,4.5568e-05,-0.024,29.6,-0.48
17035,4.5570000000000006e-05,-0.016,29.6,-0.32
17036,4.5572000000000003e-05,-0.016,29.6,-0.32
17037,4.5574e-05,-0.016,29.6,-0.32
17038,4.5576000000000005e-05,-0.016,29.6,-0.32
17039,4.5578e-05,-0.024,29.6,-0.48
17040,4.558e-05,-0.016,29.6,-0.32
17041,4.5582000000000005e-05,-0.016,29.6,-0.32
17042,4.5584e-05,-0.016,29.6,-0.32
17043,4.558600000000001e-05,-0.024,29.6,-0.48
17044,4.5588000000000005e-05,-0.016,29.6,-0.32
17045,4.559e-05,-0.016,29.6,-0.32
17046,4.559200000000001e-05,-0.016,29.6,-0.32
17047,4.5594000000000004e-05,-0.016,29.6,-0.32
17048,4.5596e-05,-0.016,29.6,-0.32
17049,4.5598000000000006e-05,-0.016,29.6,-0.32
17050,4.5600000000000004e-05,-0.016,29.6,-0.32
17051,4.5602e-05,-0.016,29.6,-0.32
17052,4.5604000000000006e-05,-0.016,29.6,-0.32
17053,4.5606000000000003e-05,-0.016,29.6,-0.32
17054,4.5608e-05,-0.016,29.6,-0.32
17055,4.5610000000000005e-05,-0.016,29.6,-0.32
17056,4.5612e-05,-0.016,29.6,-0.32
17057,4.5614e-05,-0.016,29.6,-0.32
17058,4.5616000000000005e-05,-0.016,29.6,-0.32
17059,4.5618e-05,-0.016,29.6,-0.32
17060,4.562000000000001e-05,-0.024,29.6,-0.48
17061,4.5622000000000005e-05,-0.016,29.6,-0.32
17062,4.5624e-05,-0.016,29.6,-0.32
17063,4.562600000000001e-05,-0.016,29.6,-0.32
17064,4.5628000000000004e-05,-0.016,29.6,-0.32
17065,4.563e-05,-0.016,29.6,-0.32
17066,4.5632000000000006e-05,-0.016,29.6,-0.32
17067,4.5634000000000004e-05,-0.016,29.6,-0.32
17068,4.5636e-05,-0.016,29.6,-0.32
17069,4.5638000000000006e-05,-0.016,29.6,-0.32
17070,4.5640000000000003e-05,-0.016,29.6,-0.32
17071,4.5642e-05,-0.016,29.6,-0.32
17072,4.5644000000000005e-05,-0.016,29.6,-0.32
17073,4.5646e-05,-0.016,29.6,-0.32
17074,4.5648e-05,-0.016,29.6,-0.32
17075,4.5650000000000005e-05,-0.024,29.6,-0.48
17076,4.5652e-05,-0.016,29.6,-0.32
17077,4.565400000000001e-05,-0.024,29.6,-0.48
17078,4.5656000000000005e-05,-0.016,29.6,-0.32
17079,4.5658e-05,-0.016,29.6,-0.32
17080,4.566000000000001e-05,-0.016,29.6,-0.32
17081,4.5662000000000004e-05,-0.016,29.6,-0.32
17082,4.5664e-05,-0.024,29.6,-0.48
17083,4.5666000000000006e-05,-0.016,29.6,-0.32
17084,4.5668000000000004e-05,-0.016,29.6,-0.32
17085,4.567e-05,-0.016,29.6,-0.32
17086,4.5672000000000006e-05,-0.016,29.6,-0.32
17087,4.5674000000000003e-05,-0.016,29.6,-0.32
17088,4.5676e-05,-0.016,29.6,-0.32
17089,4.5678000000000005e-05,-0.016,29.6,-0.32
17090,4.568e-05,-0.024,29.6,-0.48
17091,4.5682e-05,-0.016,29.6,-0.32
17092,4.5684000000000005e-05,-0.016,29.6,-0.32
17093,4.5686e-05,-0.016,29.6,-0.32
17094,4.568800000000001e-05,-0.016,29.6,-0.32
17095,4.5690000000000005e-05,-0.016,29.6,-0.32
17096,4.5692e-05,-0.016,29.6,-0.32
17097,4.569400000000001e-05,-0.016,29.6,-0.32
17098,4.5696000000000004e-05,-0.016,29.6,-0.32
17099,4.5698e-05,-0.016,29.6,-0.32
17100,4.5700000000000006e-05,-0.016,29.6,-0.32
17101,4.5702000000000004e-05,-0.016,29.6,-0.32
17102,4.5704e-05,-0.016,29.6,-0.32
17103,4.5706000000000006e-05,-0.024,29.6,-0.48
17104,4.5708000000000004e-05,-0.016,29.6,-0.32
17105,4.571e-05,-0.016,29.6,-0.32
17106,4.5712000000000006e-05,-0.016,29.6,-0.32
17107,4.5714e-05,-0.016,29.6,-0.32
17108,4.5716e-05,-0.016,29.6,-0.32
17109,4.5718000000000005e-05,-0.016,29.6,-0.32
17110,4.572e-05,-0.016,29.6,-0.32
17111,4.572200000000001e-05,-0.016,29.6,-0.32
17112,4.5724000000000005e-05,-0.016,29.6,-0.32
17113,4.5726e-05,-0.016,29.6,-0.32
17114,4.572800000000001e-05,-0.016,29.6,-0.32
17115,4.5730000000000004e-05,-0.016,29.6,-0.32
17116,4.5732e-05,-0.016,29.6,-0.32
17117,4.5734000000000006e-05,-0.016,29.6,-0.32
17118,4.5736000000000004e-05,-0.016,29.6,-0.32
17119,4.5738e-05,-0.016,29.6,-0.32
17120,4.5740000000000006e-05,-0.016,29.6,-0.32
17121,4.5742000000000004e-05,-0.024,29.6,-0.48
17122,4.5744e-05,-0.024,29.6,-0.48
17123,4.5746000000000006e-05,-0.024,29.6,-0.48
17124,4.5748e-05,-0.016,29.6,-0.32
17125,4.575e-05,-0.016,29.6,-0.32
17126,4.5752000000000005e-05,-0.024,29.6,-0.48
17127,4.5754e-05,-0.016,29.6,-0.32
17128,4.575600000000001e-05,-0.016,29.6,-0.32
17129,4.5758000000000005e-05,-0.016,29.6,-0.32
17130,4.576e-05,-0.016,29.6,-0.32
17131,4.576200000000001e-05,-0.024,29.6,-0.48
17132,4.5764000000000004e-05,-0.024,29.6,-0.48
17133,4.5766e-05,-0.016,29.6,-0.32
17134,4.5768000000000006e-05,-0.016,29.6,-0.32
17135,4.5770000000000004e-05,-0.016,29.6,-0.32
17136,4.5772e-05,-0.016,29.6,-0.32
17137,4.5774000000000006e-05,-0.024,29.6,-0.48
17138,4.5776000000000004e-05,-0.016,29.6,-0.32
17139,4.5778e-05,-0.016,29.6,-0.32
17140,4.5780000000000006e-05,-0.016,29.6,-0.32
17141,4.5782e-05,-0.016,29.6,-0.32
17142,4.5784e-05,-0.016,29.6,-0.32
17143,4.5786000000000005e-05,-0.016,29.6,-0.32
17144,4.5788e-05,-0.016,29.6,-0.32
17145,4.579000000000001e-05,-0.016,29.6,-0.32
17146,4.5792000000000005e-05,-0.016,29.6,-0.32
17147,4.5794e-05,-0.024,29.6,-0.48
17148,4.579600000000001e-05,-0.016,29.6,-0.32
17149,4.5798000000000004e-05,-0.016,29.6,-0.32
17150,4.58e-05,-0.016,29.6,-0.32
17151,4.5802000000000006e-05,-0.024,29.6,-0.48
17152,4.5804000000000004e-05,-0.016,29.6,-0.32
17153,4.5806e-05,-0.016,29.6,-0.32
17154,4.5808000000000006e-05,-0.016,29.6,-0.32
17155,4.5810000000000004e-05,-0.016,29.6,-0.32
17156,4.5812e-05,-0.016,29.6,-0.32
17157,4.5814000000000006e-05,-0.016,29.6,-0.32
17158,4.5816e-05,-0.016,29.6,-0.32
17159,4.5818e-05,-0.016,29.6,-0.32
17160,4.5820000000000005e-05,-0.016,29.6,-0.32
17161,4.5822e-05,-0.016,29.6,-0.32
17162,4.582400000000001e-05,-0.024,29.6,-0.48
17163,4.5826000000000005e-05,-0.016,29.6,-0.32
17164,4.5828e-05,-0.016,29.6,-0.32
17165,4.583000000000001e-05,-0.016,29.6,-0.32
17166,4.5832000000000004e-05,-0.016,29.6,-0.32
17167,4.5834e-05,-0.024,29.6,-0.48
17168,4.5836000000000006e-05,-0.016,29.6,-0.32
17169,4.5838000000000004e-05,-0.016,29.6,-0.32
17170,4.584e-05,-0.024,29.6,-0.48
17171,4.5842000000000006e-05,-0.024,29.6,-0.48
17172,4.5844000000000004e-05,-0.016,29.6,-0.32
17173,4.5846e-05,-0.016,29.6,-0.32
17174,4.5848000000000006e-05,-0.016,29.6,-0.32
17175,4.585e-05,-0.024,29.6,-0.48
17176,4.5852e-05,-0.016,29.6,-0.32
17177,4.5854000000000005e-05,-0.016,29.6,-0.32
17178,4.5856e-05,-0.016,29.6,-0.32
17179,4.585800000000001e-05,-0.016,29.6,-0.32
17180,4.5860000000000005e-05,-0.024,29.6,-0.48
17181,4.5862e-05,-0.024,29.6,-0.48
17182,4.586400000000001e-05,-0.016,29.6,-0.32
17183,4.5866000000000004e-05,-0.016,29.6,-0.32
17184,4.5868e-05,-0.016,29.6,-0.32
17185,4.5870000000000006e-05,-0.016,29.6,-0.32
17186,4.5872000000000004e-05,-0.024,29.6,-0.48
17187,4.5874e-05,-0.024,29.6,-0.48
17188,4.5876000000000006e-05,-0.016,29.6,-0.32
17189,4.5878000000000004e-05,-0.016,29.6,-0.32
17190,4.588e-05,-0.024,29.6,-0.48
17191,4.5882000000000006e-05,-0.016,29.6,-0.32
17192,4.5884e-05,-0.016,29.6,-0.32
17193,4.5886e-05,-0.016,29.6,-0.32
17194,4.5888000000000005e-05,-0.016,29.6,-0.32
17195,4.589e-05,-0.024,29.6,-0.48
17196,4.589200000000001e-05,-0.016,29.6,-0.32
17197,4.5894000000000005e-05,-0.016,29.6,-0.32
17198,4.5896e-05,-0.016,29.6,-0.32
17199,4.589800000000001e-05,-0.016,29.6,-0.32
17200,4.5900000000000004e-05,-0.016,29.6,-0.32
17201,4.5902e-05,-0.016,29.6,-0.32
17202,4.5904000000000006e-05,-0.016,29.6,-0.32
17203,4.5906000000000004e-05,-0.016,29.6,-0.32
17204,4.5908e-05,-0.016,29.6,-0.32
17205,4.5910000000000006e-05,-0.016,29.6,-0.32
17206,4.5912000000000004e-05,-0.016,29.6,-0.32
17207,4.5914e-05,-0.024,29.6,-0.48
17208,4.5916000000000006e-05,-0.016,29.6,-0.32
17209,4.5918e-05,-0.016,29.6,-0.32
17210,4.592e-05,-0.016,29.6,-0.32
17211,4.5922000000000005e-05,-0.016,29.6,-0.32
17212,4.5924e-05,-0.016,29.6,-0.32
17213,4.592600000000001e-05,-0.016,29.6,-0.32
17214,4.5928000000000005e-05,-0.024,29.6,-0.48
17215,4.593e-05,-0.024,29.6,-0.48
17216,4.593200000000001e-05,-0.016,29.6,-0.32
17217,4.5934000000000004e-05,-0.016,29.6,-0.32
17218,4.5936e-05,-0.016,29.6,-0.32
17219,4.5938000000000006e-05,-0.024,29.6,-0.48
17220,4.5940000000000004e-05,-0.024,29.6,-0.48
17221,4.5942e-05,-0.016,29.6,-0.32
17222,4.5944000000000006e-05,-0.016,29.6,-0.32
17223,4.5946000000000004e-05,-0.024,29.6,-0.48
17224,4.5948e-05,-0.016,29.6,-0.32
17225,4.5950000000000006e-05,-0.024,29.6,-0.48
17226,4.5952e-05,-0.024,29.6,-0.48
17227,4.5954e-05,-0.016,29.6,-0.32
17228,4.5956000000000005e-05,-0.016,29.6,-0.32
17229,4.5958e-05,-0.024,29.6,-0.48
17230,4.596000000000001e-05,-0.024,29.6,-0.48
17231,4.5962000000000005e-05,-0.016,29.6,-0.32
17232,4.5964e-05,-0.016,29.6,-0.32
17233,4.596600000000001e-05,-0.016,29.6,-0.32
17234,4.5968000000000004e-05,-0.024,29.6,-0.48
17235,4.597e-05,-0.024,29.6,-0.48
17236,4.5972000000000006e-05,-0.016,29.6,-0.32
17237,4.5974000000000004e-05,-0.016,29.6,-0.32
17238,4.5976e-05,-0.016,29.6,-0.32
17239,4.5978000000000006e-05,-0.024,29.6,-0.48
17240,4.5980000000000004e-05,-0.016,29.6,-0.32
17241,4.5982e-05,-0.016,29.6,-0.32
17242,4.5984000000000006e-05,-0.016,29.6,-0.32
17243,4.5986e-05,-0.024,29.6,-0.48
17244,4.5988e-05,-0.024,29.6,-0.48
17245,4.5990000000000005e-05,-0.016,29.6,-0.32
17246,4.5992e-05,-0.016,29.6,-0.32
17247,4.599400000000001e-05,-0.016,29.6,-0.32
17248,4.5996000000000005e-05,-0.016,29.6,-0.32
17249,4.5998e-05,-0.016,29.6,-0.32
17250,4.600000000000001e-05,-0.016,29.6,-0.32
17251,4.6002000000000004e-05,-0.016,29.6,-0.32
17252,4.6004e-05,-0.016,29.6,-0.32
17253,4.6006000000000006e-05,-0.016,29.6,-0.32
17254,4.6008000000000004e-05,-0.024,29.6,-0.48
17255,4.601e-05,-0.016,29.6,-0.32
17256,4.6012000000000006e-05,-0.016,29.6,-0.32
17257,4.6014000000000004e-05,-0.016,29.6,-0.32
17258,4.6016e-05,-0.024,29.6,-0.48
17259,4.6018000000000006e-05,-0.024,29.6,-0.48
17260,4.602e-05,-0.016,29.6,-0.32
17261,4.6022e-05,-0.016,29.6,-0.32
17262,4.6024000000000005e-05,-0.016,29.6,-0.32
17263,4.6026e-05,-0.024,29.6,-0.48
17264,4.602800000000001e-05,-0.016,29.6,-0.32
17265,4.6030000000000005e-05,-0.016,29.6,-0.32
17266,4.6032e-05,-0.016,29.6,-0.32
17267,4.603400000000001e-05,-0.024,29.6,-0.48
17268,4.6036000000000004e-05,-0.024,29.6,-0.48
17269,4.6038e-05,-0.024,29.6,-0.48
17270,4.6040000000000006e-05,-0.016,29.6,-0.32
17271,4.6042000000000004e-05,-0.016,29.6,-0.32
17272,4.6044e-05,-0.016,29.6,-0.32
17273,4.6046000000000006e-05,-0.024,29.6,-0.48
17274,4.6048000000000004e-05,-0.024,29.6,-0.48
17275,4.605e-05,-0.016,29.6,-0.32
17276,4.6052000000000006e-05,-0.016,29.6,-0.32
17277,4.6054e-05,-0.016,29.6,-0.32
17278,4.6056e-05,-0.024,29.6,-0.48
17279,4.6058000000000005e-05,-0.024,29.6,-0.48
17280,4.606e-05,-0.016,29.6,-0.32
17281,4.606200000000001e-05,-0.016,29.6,-0.32
17282,4.6064000000000005e-05,-0.016,29.6,-0.32
17283,4.6066e-05,-0.024,29.6,-0.48
17284,4.606800000000001e-05,-0.024,29.6,-0.48
17285,4.6070000000000004e-05,-0.016,29.6,-0.32
17286,4.6072e-05,-0.016,29.6,-0.32
17287,4.6074000000000006e-05,-0.024,29.6,-0.48
17288,4.6076000000000004e-05,-0.024,29.6,-0.48
17289,4.6078e-05,-0.016,29.6,-0.32
17290,4.6080000000000006e-05,-0.016,29.6,-0.32
17291,4.6082000000000004e-05,-0.016,29.6,-0.32
17292,4.6084e-05,-0.024,29.6,-0.48
17293,4.6086000000000006e-05,-0.024,29.6,-0.48
17294,4.6088e-05,-0.016,29.6,-0.32
17295,4.609e-05,-0.016,29.6,-0.32
17296,4.6092000000000005e-05,-0.016,29.6,-0.32
17297,4.6094e-05,-0.024,29.6,-0.48
17298,4.6096e-05,-0.024,29.6,-0.48
17299,4.6098000000000005e-05,-0.016,29.6,-0.32
17300,4.61e-05,-0.016,29.6,-0.32
17301,4.610200000000001e-05,-0.016,29.6,-0.32
17302,4.6104000000000004e-05,-0.024,29.6,-0.48
17303,4.6106e-05,-0.024,29.6,-0.48
17304,4.6108000000000006e-05,-0.016,29.6,-0.32
17305,4.6110000000000004e-05,-0.016,29.6,-0.32
17306,4.6112e-05,-0.016,29.6,-0.32
17307,4.6114000000000006e-05,-0.024,29.6,-0.48
17308,4.6116000000000004e-05,-0.024,29.6,-0.48
17309,4.6118e-05,-0.016,29.6,-0.32
17310,4.6120000000000006e-05,-0.016,29.6,-0.32
17311,4.6122e-05,-0.016,29.6,-0.32
17312,4.6124e-05,-0.024,29.6,-0.48
17313,4.6126000000000005e-05,-0.024,29.6,-0.48
17314,4.6128e-05,-0.024,29.6,-0.48
17315,4.613e-05,-0.016,29.6,-0.32
17316,4.6132000000000005e-05,-0.016,29.6,-0.32
17317,4.6134e-05,-0.024,29.6,-0.48
17318,4.613600000000001e-05,-0.024,29.6,-0.48
17319,4.6138000000000004e-05,-0.016,29.6,-0.32
17320,4.614e-05,-0.016,29.6,-0.32
17321,4.6142000000000006e-05,-0.016,29.6,-0.32
17322,4.6144000000000004e-05,-0.024,29.6,-0.48
17323,4.6146e-05,-0.024,29.6,-0.48
17324,4.6148000000000006e-05,-0.024,29.6,-0.48
17325,4.6150000000000004e-05,-0.016,29.6,-0.32
17326,4.6152e-05,-0.016,29.6,-0.32
17327,4.6154000000000006e-05,-0.024,29.6,-0.48
17328,4.6156e-05,-0.016,29.6,-0.32
17329,4.6158e-05,-0.016,29.6,-0.32
17330,4.6160000000000005e-05,-0.024,29.6,-0.48
17331,4.6162e-05,-0.024,29.6,-0.48
17332,4.6164e-05,-0.024,29.6,-0.48
17333,4.6166000000000005e-05,-0.024,29.6,-0.48
17334,4.6168e-05,-0.024,29.6,-0.48
17335,4.617000000000001e-05,-0.016,29.6,-0.32
17336,4.6172000000000004e-05,-0.016,29.6,-0.32
17337,4.6174e-05,-0.024,29.6,-0.48
17338,4.6176000000000006e-05,-0.016,29.6,-0.32
17339,4.6178000000000004e-05,-0.024,29.6,-0.48
17340,4.618e-05,-0.016,29.6,-0.32
17341,4.6182000000000006e-05,-0.024,29.6,-0.48
17342,4.6184000000000004e-05,-0.016,29.6,-0.32
17343,4.6186e-05,-0.016,29.6,-0.32
17344,4.6188000000000006e-05,-0.016,29.6,-0.32
17345,4.619e-05,-0.016,29.6,-0.32
17346,4.6192e-05,-0.024,29.6,-0.48
17347,4.6194000000000005e-05,-0.024,29.6,-0.48
17348,4.6196e-05,-0.016,29.6,-0.32
17349,4.6198e-05,-0.016,29.6,-0.32
17350,4.6200000000000005e-05,-0.016,29.6,-0.32
17351,4.6202e-05,-0.024,29.6,-0.48
17352,4.620400000000001e-05,-0.016,29.6,-0.32
17353,4.6206000000000005e-05,-0.016,29.6,-0.32
17354,4.6208e-05,-0.016,29.6,-0.32
17355,4.6210000000000006e-05,-0.016,29.6,-0.32
17356,4.6212000000000004e-05,-0.016,29.6,-0.32
17357,4.6214e-05,-0.016,29.6,-0.32
17358,4.6216000000000006e-05,-0.016,29.6,-0.32
17359,4.6218000000000004e-05,-0.016,29.6,-0.32
17360,4.622e-05,-0.016,29.6,-0.32
17361,4.6222000000000006e-05,-0.016,29.6,-0.32
17362,4.6224e-05,-0.024,29.6,-0.48
17363,4.6226e-05,-0.016,29.6,-0.32
17364,4.6228000000000005e-05,-0.016,29.6,-0.32
17365,4.623e-05,-0.016,29.6,-0.32
17366,4.6232e-05,-0.016,29.6,-0.32
17367,4.6234000000000005e-05,-0.016,29.6,-0.32
17368,4.6236e-05,-0.016,29.6,-0.32
17369,4.623800000000001e-05,-0.016,29.6,-0.32
17370,4.6240000000000005e-05,-0.016,29.6,-0.32
17371,4.6242e-05,-0.024,29.6,-0.48
17372,4.6244000000000007e-05,-0.024,29.6,-0.48
17373,4.6246000000000004e-05,-0.024,29.6,-0.48
17374,4.6248e-05,-0.016,29.6,-0.32
17375,4.6250000000000006e-05,-0.016,29.6,-0.32
17376,4.6252000000000004e-05,-0.016,29.6,-0.32
17377,4.6254e-05,-0.016,29.6,-0.32
17378,4.6256000000000006e-05,-0.024,29.6,-0.48
17379,4.6258e-05,-0.024,29.6,-0.48
17380,4.626e-05,-0.016,29.6,-0.32
17381,4.6262000000000005e-05,-0.024,29.6,-0.48
17382,4.6264e-05,-0.016,29.6,-0.32
17383,4.6266e-05,-0.016,29.6,-0.32
17384,4.6268000000000005e-05,-0.016,29.6,-0.32
17385,4.627e-05,-0.024,29.6,-0.48
17386,4.627200000000001e-05,-0.024,29.6,-0.48
17387,4.6274000000000005e-05,-0.016,29.6,-0.32
17388,4.6276e-05,-0.016,29.6,-0.32
17389,4.6278000000000007e-05,-0.024,29.6,-0.48
17390,4.6280000000000004e-05,-0.024,29.6,-0.48
17391,4.6282e-05,-0.024,29.6,-0.48
17392,4.6284000000000006e-05,-0.016,29.6,-0.32
17393,4.6286000000000004e-05,-0.016,29.6,-0.32
17394,4.6288e-05,-0.024,29.6,-0.48
17395,4.6290000000000006e-05,-0.024,29.6,-0.48
17396,4.6292e-05,-0.024,29.6,-0.48
17397,4.6294e-05,-0.016,29.6,-0.32
17398,4.6296000000000005e-05,-0.016,29.6,-0.32
17399,4.6298e-05,-0.016,29.6,-0.32
17400,4.63e-05,-0.024,29.6,-0.48
