,X,CH2
504,4.0144e-05,44.8
505,4.0145e-05,47.2
506,4.0146e-05,48.8
507,4.0147e-05,50.4
508,4.0148e-05,52.8
509,4.0149e-05,53.6
510,4.015e-05,55.2
511,4.0151e-05,56.0
512,4.0152e-05,57.6
513,4.0153e-05,57.6
514,4.0154e-05,57.6
515,4.0155e-05,57.6
516,4.0156e-05,57.6
517,4.0157e-05,56.8
518,4.0158e-05,56.0
519,4.0159e-05,54.4
520,4.016e-05,53.6
521,4.0161e-05,52.0
522,4.0162e-05,50.4
523,4.0163e-05,48.8
524,4.0164e-05,46.4
525,4.0165e-05,44.0
526,4.0166e-05,42.4
527,4.0167e-05,40.0
528,4.0168e-05,38.4
529,4.0169e-05,36.0
530,4.017e-05,33.6
531,4.0171e-05,32.0
532,4.0172e-05,29.6
533,4.0173e-05,28.0
534,4.0174e-05,26.4
535,4.0175e-05,24.8
536,4.0176e-05,23.2
537,4.0177e-05,21.6
538,4.0178e-05,20.8
539,4.0179e-05,19.2
540,4.018e-05,17.6
541,4.0181e-05,17.6
542,4.0182e-05,16.8
543,4.0183e-05,16.0
544,4.0184e-05,15.2
545,4.0185e-05,14.4
546,4.0186e-05,14.4
547,4.0187e-05,13.6
548,4.0188e-05,12.8
549,4.0189e-05,12.8
550,4.019e-05,12.8
551,4.0191e-05,12.8
552,4.0192e-05,12.8
553,4.0193e-05,12.8
554,4.0194e-05,12.8
555,4.0195e-05,12.8
556,4.0196e-05,12.8
557,4.0197e-05,13.6
558,4.0198e-05,13.6
559,4.0199e-05,14.4
560,4.02e-05,14.4
561,4.0201e-05,15.2
562,4.0202e-05,16.0
563,4.0203e-05,16.8
564,4.0203999999999997e-05,17.6
565,4.0205e-05,18.4
566,4.0206e-05,19.2
567,4.0207e-05,20.8
568,4.0208e-05,21.6
569,4.0209e-05,23.2
570,4.021e-05,24.0
571,4.0211e-05,25.6
572,4.0212e-05,27.2
573,4.0213e-05,28.8
574,4.0214e-05,31.2
575,4.0215e-05,32.0
576,4.0216e-05,34.4
577,4.0217e-05,36.0
578,4.0218e-05,37.6
579,4.0219e-05,39.2
580,4.022e-05,41.6
581,4.0221e-05,43.2
582,4.0222e-05,44.8
583,4.0223e-05,45.6
584,4.0224e-05,48.0
585,4.0225e-05,48.8
586,4.0226e-05,49.6
587,4.0227e-05,50.4
588,4.0228e-05,51.2
589,4.0229e-05,52.0
590,4.023e-05,52.0
591,4.0231e-05,52.0
592,4.0232e-05,52.0
593,4.0233e-05,51.2
594,4.0234e-05,51.2
595,4.0235e-05,50.4
596,4.0236e-05,49.6
597,4.0237e-05,48.0
598,4.0238e-05,47.2
599,4.0239e-05,45.6
600,4.024e-05,44.8
601,4.0241e-05,42.4
602,4.0242e-05,40.8
603,4.0243e-05,39.2
604,4.0244e-05,37.6
605,4.0245e-05,36.0
606,4.0246e-05,34.4
607,4.0247e-05,32.8
608,4.0248e-05,31.2
609,4.0249e-05,29.6
610,4.025e-05,28.0
611,4.0251e-05,26.4
612,4.0252e-05,24.8
613,4.0253e-05,24.0
614,4.0254e-05,23.2
615,4.0255e-05,21.6
616,4.0256e-05,20.8
617,4.0257e-05,20.0
618,4.0258e-05,19.2
619,4.0259e-05,18.4
620,4.026e-05,17.6
621,4.0261e-05,17.6
622,4.0262e-05,16.8
623,4.0263e-05,16.0
624,4.0264e-05,16.0
625,4.0265e-05,16.0
626,4.0266e-05,15.2
627,4.0267e-05,15.2
628,4.0268e-05,15.2
629,4.0269e-05,15.2
630,4.027e-05,15.2
631,4.0271e-05,16.0
632,4.0271999999999997e-05,15.2
633,4.0273e-05,16.0
634,4.0274e-05,16.0
635,4.0275e-05,16.8
636,4.0276e-05,16.8
637,4.0277e-05,17.6
638,4.0278e-05,18.4
639,4.0279e-05,19.2
640,4.028e-05,19.2
641,4.0281e-05,20.8
642,4.0282e-05,21.6
643,4.0283e-05,22.4
644,4.0284e-05,23.2
645,4.0285e-05,24.0
646,4.0286e-05,25.6
647,4.0287e-05,26.4
648,4.0288e-05,28.0
649,4.0289e-05,29.6
650,4.029e-05,30.4
651,4.0291e-05,32.0
652,4.0292e-05,33.6
653,4.0293e-05,35.2
654,4.0294e-05,36.8
655,4.0295e-05,37.6
656,4.0296e-05,39.2
657,4.0297e-05,40.8
658,4.0298e-05,41.6
659,4.0299e-05,43.2
660,4.03e-05,44.0
661,4.0301e-05,44.8
662,4.0302e-05,45.6
663,4.0303e-05,46.4
664,4.0304e-05,47.2
665,4.0305e-05,47.2
666,4.0306000000000003e-05,48.0
667,4.0307e-05,47.2
668,4.0308e-05,48.0
669,4.0309e-05,47.2
670,4.031e-05,47.2
671,4.0311e-05,46.4
672,4.0312e-05,45.6
673,4.0313e-05,44.8
674,4.0314e-05,44.0
675,4.0315e-05,42.4
676,4.0316e-05,41.6
677,4.0317e-05,40.8
678,4.0318e-05,39.2
679,4.0319e-05,37.6
680,4.032e-05,36.8
681,4.0321e-05,35.2
682,4.0322e-05,33.6
683,4.0323e-05,32.8
684,4.0324e-05,31.2
685,4.0325e-05,29.6
686,4.0326e-05,28.8
687,4.0327e-05,27.2
688,4.0328e-05,26.4
689,4.0329e-05,24.8
690,4.033e-05,24.0
691,4.0331e-05,23.2
692,4.0332e-05,22.4
693,4.0333e-05,21.6
694,4.0334e-05,20.8
695,4.0335e-05,20.0
696,4.0336e-05,19.2
697,4.0337e-05,19.2
698,4.0338e-05,19.2
699,4.0339e-05,18.4
700,4.034e-05,18.4
701,4.0341e-05,18.4
702,4.0342e-05,17.6
703,4.0343e-05,17.6
704,4.0344e-05,17.6
705,4.0345e-05,17.6
706,4.0346e-05,17.6
707,4.0347e-05,17.6
708,4.0348e-05,17.6
709,4.0349e-05,18.4
710,4.035e-05,18.4
711,4.0351e-05,19.2
712,4.0352e-05,19.2
713,4.0353e-05,20.0
714,4.0354e-05,20.0
715,4.0355e-05,20.8
716,4.0356e-05,21.6
717,4.0357e-05,22.4
718,4.0358e-05,23.2
719,4.0359e-05,24.0
720,4.036e-05,24.8
721,4.0361e-05,25.6
722,4.0362e-05,27.2
723,4.0363e-05,28.0
724,4.0364e-05,28.8
725,4.0365e-05,30.4
726,4.0366e-05,31.2
727,4.0367e-05,32.0
728,4.0368e-05,33.6
729,4.0369e-05,34.4
730,4.037e-05,36.0
731,4.0371e-05,36.8
732,4.0372e-05,37.6
733,4.0373e-05,39.2
734,4.0374000000000003e-05,40.0
735,4.0375e-05,40.8
736,4.0376e-05,41.6
737,4.0377e-05,42.4
738,4.0378e-05,43.2
739,4.0379e-05,43.2
740,4.038e-05,44.0
741,4.0381e-05,44.0
742,4.0382e-05,44.0
743,4.0383e-05,44.0
744,4.0384e-05,44.0
745,4.0385e-05,44.0
746,4.0386e-05,43.2
747,4.0387e-05,43.2
748,4.0388e-05,42.4
749,4.0389e-05,41.6
750,4.039e-05,40.8
751,4.0391e-05,40.0
752,4.0392e-05,39.2
753,4.0393e-05,38.4
754,4.0394e-05,36.8
755,4.0395e-05,36.0
756,4.0396e-05,35.2
757,4.0397e-05,33.6
758,4.0398e-05,32.8
759,4.0399e-05,32.0
760,4.04e-05,30.4
761,4.0401e-05,29.6
762,4.0402e-05,28.8
763,4.0403e-05,28.0
764,4.0404e-05,26.4
765,4.0405e-05,25.6
766,4.0406e-05,24.8
767,4.0407e-05,24.0
768,4.0408e-05,23.2
769,4.0409e-05,23.2
770,4.041e-05,22.4
771,4.0411e-05,21.6
772,4.0412e-05,21.6
773,4.0413e-05,20.8
774,4.0414e-05,20.8
775,4.0415e-05,20.0
776,4.0416e-05,20.0
777,4.0417e-05,20.0
778,4.0418e-05,20.0
779,4.0419e-05,20.0
780,4.042e-05,19.2
781,4.0421e-05,20.0
782,4.0422e-05,20.0
783,4.0423e-05,20.0
784,4.0424e-05,20.0
785,4.0425e-05,20.0
786,4.0426e-05,20.8
787,4.0427e-05,20.8
788,4.0428e-05,20.8
789,4.0429e-05,21.6
790,4.043e-05,22.4
791,4.0431e-05,23.2
792,4.0432e-05,23.2
793,4.0433e-05,24.0
794,4.0434e-05,24.8
795,4.0435e-05,25.6
796,4.0436e-05,26.4
797,4.0437e-05,27.2
798,4.0438e-05,28.0
799,4.0439e-05,28.8
800,4.044e-05,29.6
801,4.0441e-05,30.4
802,4.0442e-05,32.0
803,4.0443e-05,32.8
804,4.0444e-05,33.6
805,4.0445e-05,34.4
806,4.0446e-05,35.2
807,4.0447e-05,36.0
808,4.0448e-05,36.8
809,4.0449e-05,37.6
810,4.045e-05,38.4
811,4.0451e-05,39.2
812,4.0452e-05,40.0
813,4.0453e-05,40.0
814,4.0454e-05,40.8
815,4.0455e-05,40.8
816,4.0456e-05,41.6
817,4.0457e-05,40.8
818,4.0458e-05,41.6
819,4.0459e-05,40.8
820,4.046e-05,40.8
821,4.0461e-05,40.8
822,4.0462e-05,40.8
823,4.0463e-05,40.0
824,4.0464e-05,40.0
825,4.0465e-05,39.2
826,4.0466e-05,38.4
827,4.0467e-05,37.6
828,4.0468e-05,36.8
829,4.0469e-05,36.0
830,4.047e-05,35.2
831,4.0471e-05,34.4
832,4.0472e-05,33.6
833,4.0473e-05,32.8
834,4.0474e-05,32.0
835,4.0475e-05,31.2
836,4.0476e-05,30.4
837,4.0477e-05,29.6
838,4.0478e-05,28.8
839,4.0479e-05,28.0
840,4.048e-05,27.2
841,4.0481e-05,26.4
842,4.0482e-05,25.6
843,4.0483e-05,24.8
844,4.0484e-05,24.0
845,4.0485e-05,24.0
846,4.0486e-05,23.2
847,4.0487e-05,23.2
848,4.0488e-05,22.4
