,X,CH1,CH2
258,1.2016e-05,-0.016,17.6
259,1.2018e-05,-0.016,17.6
260,1.202e-05,-0.016,17.6
261,1.2022e-05,-0.016,17.6
262,1.2024e-05,-0.016,17.6
263,1.2026e-05,-0.016,17.6
264,1.2028e-05,-0.016,17.6
265,1.203e-05,-0.016,16.8
266,1.2032e-05,-0.016,16.8
267,1.2034e-05,-0.016,16.8
268,1.2036e-05,-0.016,16.8
269,1.2038e-05,-0.016,16.8
270,1.204e-05,-0.016,16.0
271,1.2042000000000001e-05,-0.016,16.8
272,1.2044e-05,-0.016,16.8
273,1.2046e-05,-0.016,16.0
274,1.2048e-05,-0.016,16.0
275,1.205e-05,-0.016,16.0
276,1.2052e-05,-0.016,16.0
277,1.2054e-05,-0.016,16.0
278,1.2056e-05,-0.016,15.2
279,1.2058e-05,-0.016,16.0
280,1.206e-05,-0.016,16.0
281,1.2062e-05,-0.016,15.2
282,1.2064e-05,-0.016,15.2
283,1.2066e-05,-0.016,15.2
284,1.2068e-05,-0.016,15.2
285,1.207e-05,-0.016,15.2
286,1.2072e-05,-0.016,15.2
287,1.2074e-05,-0.016,15.2
288,1.2076000000000001e-05,-0.008,15.2
289,1.2078e-05,-0.016,15.2
290,1.208e-05,-0.016,14.4
291,1.2082e-05,-0.016,15.2
292,1.2084e-05,-0.016,14.4
293,1.2086e-05,-0.016,14.4
294,1.2088e-05,-0.016,14.4
295,1.209e-05,-0.016,14.4
296,1.2092e-05,-0.016,14.4
297,1.2094e-05,-0.008,14.4
298,1.2096e-05,-0.016,14.4
299,1.2098e-05,-0.016,14.4
300,1.21e-05,-0.016,14.4
301,1.2102e-05,-0.016,13.6
302,1.2104e-05,-0.016,13.6
303,1.2106e-05,-0.016,13.6
304,1.2108e-05,-0.016,13.6
305,1.2110000000000001e-05,-0.016,13.6
306,1.2112e-05,-0.016,13.6
307,1.2114e-05,-0.016,13.6
308,1.2116e-05,-0.008,13.6
309,1.2118e-05,-0.008,13.6
310,1.212e-05,-0.016,12.0
311,1.2122e-05,-0.016,13.6
312,1.2124e-05,-0.016,13.6
313,1.2126e-05,-0.016,13.6
314,1.2128e-05,-0.016,12.0
315,1.213e-05,-0.016,12.0
316,1.2132e-05,-0.008,12.0
317,1.2134e-05,-0.016,12.0
318,1.2136e-05,-0.016,12.0
319,1.2138e-05,-0.016,12.0
320,1.214e-05,-0.008,12.0
321,1.2142e-05,-0.008,12.0
322,1.2144e-05,-0.016,12.0
323,1.2146e-05,-0.016,12.0
324,1.2148e-05,-0.016,12.0
325,1.215e-05,-0.016,12.0
326,1.2152e-05,-0.008,12.0
327,1.2154e-05,-0.008,12.0
328,1.2156e-05,-0.016,11.2
329,1.2158e-05,-0.016,12.0
330,1.216e-05,-0.016,11.2
331,1.2162e-05,-0.016,11.2
332,1.2164e-05,-0.016,11.2
333,1.2166e-05,-0.008,11.2
334,1.2168e-05,-0.016,11.2
335,1.217e-05,-0.016,11.2
336,1.2172e-05,-0.008,11.2
337,1.2174e-05,-0.016,11.2
338,1.2176e-05,-0.016,11.2
339,1.2178e-05,-0.016,11.2
340,1.218e-05,-0.008,11.2
341,1.2182e-05,-0.008,11.2
342,1.2184e-05,-0.016,11.2
343,1.2186e-05,-0.016,11.2
344,1.2188e-05,-0.008,11.2
345,1.219e-05,-0.008,11.2
346,1.2192e-05,-0.016,11.2
347,1.2194e-05,-0.016,11.2
348,1.2196e-05,-0.016,11.2
349,1.2198e-05,-0.008,11.2
350,1.22e-05,-0.008,11.2
351,1.2202e-05,-0.016,11.2
352,1.2204e-05,-0.016,11.2
353,1.2206e-05,-0.016,11.2
354,1.2208e-05,-0.008,10.4
